id,text,text_perturb,label,summary
91,"यह एक ऐसी पहला थी जिसका उद्देश्य शिक्षा में प्रगति को बढ़ावा देने और शिक्षा के क्षेत्र में नवाचार को बढ़ावा देने के लिए एक नेटवर्किंग कंसोर्टियम की स्थापना करना था। इस समुदाय का नेतृत्व नेशनल लैंबार्डरेल ने किया था, जो एक प्रमुख शिक्षा संगठन था। इस समुदाय ने उच्च क्षमता वाले शिक्षकों और शिक्षाविदों को आकर्षित करने के लिए कई प्रयास किए। उन्होंने गैर-लाभकारी कंप्यूटर और संचार उपकरणों का उपयोग किया ताकि वे अपने सदस्यों के बीच जुड़ने और संवाद करने में सक्षम हों। यह नेटवर्किंग कंसोर्टियम नेटवर्किंग की एक नई दिशा में एक महत्वपूर","यह एक ऐसी पहले का थी जिसका उद्देश्य एजुकेशन में प्रगति को हौसला आफजाई देने और एजुकेशन के दयार में नवाचार को हौसला आफजाई देने के लिए एक नेटवर्किंग कंसोर्टियम की स्थापना पाख़ाना करना था । इस जंतु समूह का नेतृत्व नेशनल लैंबार्डरेल ने किया था , जो एक शीर्ष सीख संगठन था । इस समुदाय ने लम्बा पावर वाले शिक्षकों और शिक्षाविदों को आकर्षित करने के लिए कई उजवास किए । उन्होंने गैर-लाभकारी संगणक और संचार उपकरणों का प्रयोजन किया ताकि वे अपने सदस्यों के बीच जुड़ने और संदेशा करने में सशक्त हों । यह नेटवर्किंग कंसोर्टियम नेटवर्किंग की एक नई शौच कर्म में एक महत्वपूर",0,"Abilene नामक, शिक्षा समुदायों, नेशनल लैंबार्डरेल, निवेशक था।, गया। अक्टूबर, उच्च क्षमता, संयुक्त राज्य, राज्य अमेरिका, गैर-लाभकारी कंप्यूटर, कंप्यूटर नेटवर्किंग, नेटवर्किंग कंसोर्टियम, जिसका नेतृत्व, नेतृत्व अनुसंधान, नामक पहला, प्रमुख निवेशक"
92,"उस समय का सबसे आधिकारिक एकाउन्ट पेरिस में मेडिकल संकाय द्वारा फ्रांस के राजा के लिए एक रिपोर्ट में आया था जिसमें ""हवा में एक महान महामारी"" के लिए 1345 में तीन ग्रहों के संयोजन के कारण आकाश को दोषी ठहराया गया था। यह प्लेग ट्रैक्ट की एक श्रृंखला, जो पीड़ितों को सलाह देने के लिए बनाई गई थी, की पहली और सबसे ज्यादा परिचालित रिपोर्ट बनी। प्लेग का कारण खराब हवा थी यह सबसे स्वीकृत और व्यापक सिद्धांत बन गया। आज, यह Miasma सिद्धांत के रूप में जाना जाता है। इस समय 'प्लेग' शब्द का कोई विशेष महत्व नहीं था और केवल मध्य युग के दौरान महामारी की पुनरावृत्ति ने इसे वह नाम दिया जो चिकित्सा शब्द बना।","उस समय का सबसे आधिकारिक अकाउन्ट पेरिस में चिकित्सीय फैकल्टी द्वारा फ्रांस के अर्थी के लिए एक विवरणिका में आया था जिसमें "" हवा में एक अजीम महामारी "" के लिए 1345 में तीन ग्रहों के अन्तर्भाव के कारण आकाश को क़सूरवार मुकर्रर गया था । यह प्लेग ट्रैक्ट की एक ज़ंजीर , जो पीड़ितों को मंत्रणा देने के लिए बनाई गई थी , की १ली और सबसे ज्यादा प्रचालित रपट बनी। ताउन का कारण खराब हवा थी यह सबसे स्वीकृत और विस्तीर्ण आईन बन गया । इह-काल , यह Miasma सिद्धांत के रूप में काम न करना जाता है । इस मोहलत ' प्लेग ' अवाज़ का कोई ग़ैरमामूली प्रभुत्व नहीं था और केवल मध्य युग के दौरान महामारी की पुनरावृत्ति ने इसे वह नाम चिराग जो चिकित्सीय अवाज़ बना ।",1,"मध्य युग, Miasma सिद्धांत, शब्द बना।, केवल मध्य, दौरान महामारी, दौरान चिकित्सा, ज्ञान स्थिर, आधिकारिक एकाउन्ट, एकाउन्ट पेरिस, मेडिकल संकाय, जिसमें ""हवा, महान महामारी"", तीन ग्रहों, दोषी ठहराया, सलाह देने"
92,"जब केवल मध्य युग के दौरान महामारी फैलती थी, तो लोगों के पास चिकित्सा के लिए कोई आधिकारिक एकाउन्ट नहीं था। ऐसे समय में मेडिकल संकाय के सदस्यों की सलाह को सुनना एक दुर्लभ सुख था। हवा के दोषी ठहराए जाने की मिस्मा सिद्धांत के अनुसार, महामारी के कारण हवा का दोषी माना जाता था। लोगों को माना जाता था कि महामारी को रोकने के लिए हवा को साफ करने की जरूरत है। ऐसे समय में शब्द बनाने की कला का महत्व बहुत था। लोग शब्दों के माध्यम से अपनी समस्याओं को समझने और समाधान खोजने की कोशिश करते थे। एक ऐसे समय में, जब","जब केवल मध्य युग के दौरान मरी फैलती थी , तो लोगों के पास मेडिकल के लिए कोई अफसराना खाता नहीं था । ऐसे समय में चिकित्सा संकाय के सदस्यों की परामर्श को सुनना एक अनन्यसाधारण सुख था । अजिर के अपराध कर्ता ठहराए जाने की मिस्मा असूल के अनुसार , महामारी के कारण अजिर का अपराध कर्ता माना जाता था । लोगों को माना जाता था कि मरी को रोकने के लिए हवा को झख करने की ग़रज़ है । ऐसे समय में नदनु बनाने की कला-कौशल का महत्व बहुत था । लोग शब्दों के वसीला से अपनी समस्याओं को समझने और हल खोजने की उद्योग करते थे । एक ऐसे अर्सा में , जब",0,"मध्य युग, Miasma सिद्धांत, शब्द बना।, केवल मध्य, दौरान महामारी, दौरान चिकित्सा, ज्ञान स्थिर, आधिकारिक एकाउन्ट, एकाउन्ट पेरिस, मेडिकल संकाय, जिसमें ""हवा, महान महामारी"", तीन ग्रहों, दोषी ठहराया, सलाह देने"
93,"ये क्लेड्स (जिन्हें विलुप्त माना जाता है) आधुनिक Y. pestis उपभेदों के आधुनिक आइसोलेट्स Y. p.  orientalis and Y. p. medievalis के पैतृक पाए गए थे। यह दर्शाता है कि यूरोप में प्लेग ने दो तरंगों में प्रवेश किया होगा। फ्रांस और इंग्लैंड में बने हुए प्लेग पिट का सर्वेक्षण दर्शाता है कि पहले वैरिएंट ने यूरोप में मार्च 1347 के आसपास मार्सिले के रास्ते प्रवेश किया और अगले दो वर्षों में फ्रांस में फैलकर, आखिरकार 1349 के वसंत में इंग्लैंड पहुँच गया। वहाँ यह तीन महामारियों द्वारा पूरे देश में फैल गया। डच शहर बर्गन ऑप ज़ूम के प्लेग पिट के सर्वेक्षण ने 1350 में लो कन्ट्रीज़ में फैली महामारी के कारक Y. pestis जीनोटाइप को ब्रिटेन और फ्रांस से भिन्न पाया। यह दर्शाता है कि बर्गन ऑप ज़ूम (और सम्भवतः दक्षिणी नीदरलैंड के अन्य हिस्से) 1349 में इंग्लैंड या फ्रांस से सीधे संक्रमित नहीं हुआ था और ब्रिटेन एवं फ्रांस से अलग प्लेग की दूसरी लहर का सुझाव देता है, जो कि लो कन्ट्रीज़ में नॉर्वे, हैन्सेटिक शहरों या किसी अन्य साइट से आई होगी।","ये क्लेड्स ( जिन्हें नष्ट माना जाता है ) शारद Y. pestis उपभेदों के शारद आइसोलेट्स Y. p. orientalis and Y. p. medievalis के ख़ानदानी पाए गए थे । यह दर्शाता है कि यूरोप में प्लेग ने दो तरंगों में प्रविष्टि किया होगा । फ्रांस और इंग्लैंड में बने हुए प्लेग पिट का सर्वे दर्शाता है कि प्रारम्भ में वैरिएंट ने यूरोप में मार्च 1347 के आसपास मार्सिले के रास्ते दाख़िल किया और अगले दो वर्षों में फ्रांस में फैलकर , अंत में 1349 के वसंत में इंग्लैंड रुसूख गया । वहाँ यह तीन महामारियों द्वारा पूरे क्षत्र में फैल गया । डच सिटी बर्गन ऑप ज़ूम के प्लेग पिट के अध्ययन ने 1350 में लो कन्ट्रीज़ में फैली मरक के हेतु Y. pestis जीनोटाइप को ब्रिटेन और फ्रांस से विषम अलंब । यह दर्शाता है कि बर्गन ऑप ज़ूम ( और स्यात् अवाच्य नीदरलैंड के गैर हिस्से ) 1349 में इंग्लैंड या फ्रांस से सभ्यतापूर्वक संक्रमित नहीं हुआ था और ब्रिटेन एवं फ्रांस से अलग-अलग प्लेग की 2रा अलूला का ऑफर देता है , जो कि लो कन्ट्रीज़ में नॉर्वे , हैन्सेटिक शहरों या किसी गैर इन्टरनेट साइट से अलप होगी ।",1,"प्लेग पिट, कन्ट्रीज़ में, यूरोप में, में इंग्लैंड, सर्वेक्षण दर्शाता, pestis जीनोम, pestis उपभेदों, pestis जीनोटाइप, हैन्सेटिक शहरों, अन्य हिस्से), रास्ते प्रवेश, शहर बर्गन, इंग्लैंड पहुँच, होगा। फ्रांस, मध्यकालीन सामूहिक"
93,"कन्ट्रीज़ में इस शहर की स्थापना के बाद, यह शहर यूरोप में प्लेग के शिकार होने वाले सबसे प्रमुख शहरों में से एक बन गया। यह शहर इंग्लैंड के हैन्सेटिक शहरों में से एक था, जहां यह शहर बर्गन के रूप में जाना जाता था। सर्वेक्षण दर्शाता है कि प्लेग पिट में रोग के शिकार होने की दर बहुत अधिक थी। यह शहर प्लेग के कारण बहुत से लोगों की मृत्यु के लिए जाना जाता था। इसके अलावा, प्लेग पिट में पेस्टिस जीनोम और पेस्टिस उपभेदों के विश्लेषण से यह पता चलता है कि यह शहर प्लेग के कारण बहुत","कन्ट्रीज़ में इस सिटी की पुंजन के बाद , यह सिटी यूरोप में प्लेग के शिकार होने वाले सबसे प्रगल्भ शहरों में से एक अरण्य गया । यह नगरी इंग्लैंड के हैन्सेटिक शहरों में से एक था , जहां यह नगरी बर्गन के रूप में बहना जाता था । सर्वेक्षण दर्शाता है कि ताउन पिट में मर्ज़ के आखेटक होने की दर बहुत अधिक थी । यह शहर ताउन के कारण डटकर से लोगों की अवसान के लिए जाना जाता था । इसके अलावा , ताऊन पिट में पेस्टिस जीनोम और पेस्टिस उपभेदों के अधिगमन से यह खोज चालू है कि यह शहर ताऊन के कारण काफ़ी",0,"प्लेग पिट, कन्ट्रीज़ में, यूरोप में, में इंग्लैंड, सर्वेक्षण दर्शाता, pestis जीनोम, pestis उपभेदों, pestis जीनोटाइप, हैन्सेटिक शहरों, अन्य हिस्से), रास्ते प्रवेश, शहर बर्गन, इंग्लैंड पहुँच, होगा। फ्रांस, मध्यकालीन सामूहिक"
94,"ट्विग ने सुझाव दिया कि इसका कारण एंथ्रेक्स का एक रूप था, और नॉर्मन कैंटर (2001) ने सोचा कि यह एंथ्रेक्स और अन्य पांडेमिक का संयोजन हो सकता है। स्कॉट और डंकन ने तर्क दिया है कि पांडेमिक संक्रामक रोग का वह रूप था जो इबोला और रक्तस्रावी प्लेग के समान है। पुरातत्वविद् बार्नी स्लोन ने तर्क दिया है कि लंदन में मध्ययुगीन वाटरफ्रंट के पुरातात्विक रिकॉर्ड में चूहों की बड़ी संख्या के विलुप्त होने के अपर्याप्त सबूत हैं। प्लेग का बहुत जल्दी फैलना इस थीसिस को नकारता है कि Y.pestis मक्खियों से चूहों में फैला; उनका तर्क है कि ट्रांसमिशन व्यक्ति से व्यक्ति हुआ होगा। हालांकि, किसी भी एक वैकल्पिक समाधान ने व्यापक स्वीकृति नहीं पाई है। महामारी के प्रमुख एजेंट के रूप में Y. pestis के लिए बहस करने वाले कई विद्वानों का सुझाव है कि बुबोनिक प्लेग और अन्य बीमारियों के संयोजन से इसकी सीमा और लक्षणों को समझा जा सकता है, जिसमें टाइफस, चेचक और श्वसन संक्रमण शामिल हैं। बुबोनिक संक्रमण के अलावा, अन्य विद्वान सेप्टिकैमिक (एक प्रकार की ""रक्त विषाक्तता"") और न्यूमोनिक (एक हवाई प्लेग जो शरीर के बाकी हिस्सों से पहले फेफड़ों पर हमला करता है) प्लेग के रूपों की ओर इशारा करते हैं। ये महामारी के प्रकोप की अवधि बढ़ाने और इसकी उच्च मृत्यु दर और अतिरिक्त लक्षणों को समझने में मदद करते हैं। 2014 में, पब्लिक हेल्थ इंग्लैंड के वैज्ञानिकों ने लंदन के क्लेरकेनवेल क्षेत्र से खोदकर निकाले गये 25 शवों और इस अवधि के दौरान लंदन में पंजीकृत वसीयतें की एक परीक्षा के परिणामों की घोषणा की, जो न्यूमोनिक परिकल्पना का समर्थन करती थी।","ट्विग ने तरकीब चिराग कि इसका जरिया एंथ्रेक्स का एक  अनुहरिया था , और नॉर्मन कैंटर ( 2001 ) ने सोचा कि यह एंथ्रेक्स और इतर पांडेमिक का अंतःग्रहण हो सकता है । स्कॉट और डंकन ने ताना चिराग़ है कि पांडेमिक संक्रामक उपघात का वह रूप था जो इबोला और रक्तस्रावी ताउन के समान है । पुरातत्वविद् बार्नी स्लोन ने तर्क दिया है कि लंदन में मध्ययुगीन वाटरफ्रंट के पुरातात्विक रिकार्ड बुक में चूहों की बरौरी अंक के अदृश्य होने के अपर्याप्त सुबूत हैं । प्लेग का बहुत जल्दी पहुँचना इस शोध-प्रबंध को नकारता है कि Y. pestis मक्खियों से चूहों में फैला; उनका आक्षेप है कि ट्रांसमिशन चेहरा से चेहरा हुआ होगा । हालांकि , किसी भी एक वैकल्पिक समाधान ने परिव्यापक इजाज़त नहीं पाई है । वबा के सरग़ना अभिकर्ता के रूप में Y. pestis के लिए तर्कानुतर्क करने वाले कई विद्वानों का तरकीब है कि बुबोनिक प्लेग और अन्य बीमारियों के अंतर्भाव से इसकी सीमा और लक्षणों को समझा जा सकता है , जिसमें टाइफस , ठंडी और श्वसन क्रिया पारवहन शामिल हैं । बुबोनिक संक्रमण के अलावा , दूसरा विद्वान सेप्टिकैमिक ( एक तरह की "" गुल दुपहरिया विषाक्तता "" ) और न्यूमोनिक ( एक अप्रकृत ताउन जो तन के बाकी हिस्सों से पहले फेफड़ों पर यल्गार कर्ता है ) ताउन के रूपों की ओर इंग करते हैं । ये मरक के प्रकोप की अवधि बढ़ाने और इसकी उच्च अन्तिमयात्रा अलार और सिवाय लक्षणों को समझने में मदद करते हैं । 2014 में , पब्लिक हेल्थ इंग्लैंड के वैज्ञानिकों ने लंदन के क्लेरकेनवेल प्रान्त क्षेत्र से खोदकर निकाले गये 25 शवों और इस मर्यादा के दौरान लंदन में दर्ज वसीयतें पेंट एक जांच के परिणामों पेंट एलान पेंट , जो न्यूमोनिक थ्योरी का हिमायत करती थी ।",1,"लंदन में, Y.pestis मक्खियों, हैं। प्लेग, रूप में, अन्य पांडेमिक, है। महामारी, जिसमें टाइफस, हैं। बुबोनिक, में फैला, बुबोनिक प्लेग, भिन्न अन्य, अन्य बीमारियों, अन्य विद्वान, दौरान लंदन, में चूहों"
94,"यह संक्रमण, जिसे य.पेस्टिस के नाम से जाना जाता है, मक्खियों से फैलता था और इससे एक प्राचीन और घातक बीमारी होती थी - बुबोनिक प्लेग। यह बीमारी टाइफस की तरह लगती थी, लेकिन इसके साथ ही एक और खतरनाक संक्रमण था जो चूहों से फैलता था। लंदन में ये चूहे हर कोने में मौजूद थे, और वे अपने संक्रमण को फैलाने के लिए मक्खियों का उपयोग करते थे। ये संक्रमण पूरे शहर को अपना सिरा दे रहा था, और लोगों को डरावनी बीमारी से संघर्ष करना पड़ रहा था। लेकिन इस समय के दौरान, कई विद्वानों ने इस बीमारी के खिलाफ लड़ाई लड़ी, और उन्होंने अपनी खोजों से","यह पर्व , जिसे य.पेस्टिस के बिरद से मेल खाना जाता है , मक्खियों से फैलता था और इससे एक आहत और आततायी बीमारी होती थी - बुबोनिक प्ले ग। यह आजार टाइफस की तरह लगती थी , लेकिन इसके साथ ही एक और ख़तरनाक सङ्क्रान्ति था जो चूहों से फैलता था । लंदन में ये चूहे हर कोने में उपस्थित थे , और वे अपने संक्रान्ति को फैलाने के लिए मक्खियों का प्रयोजन करते थे । ये पर्व पूरे शहर को अपना अखीर दे रहा था , और लोगों को डरावनी उपघात से संघर्ष लाना पड़ रहा था । लेकिन इस मोहलत के दौरान , कई विद्वानों ने इस डिज़ीज़ के खिलाफ संघर्ष लर , और उन्होंने अपनी खोजों से",0,"लंदन में, Y.pestis मक्खियों, हैं। प्लेग, रूप में, अन्य पांडेमिक, है। महामारी, जिसमें टाइफस, हैं। बुबोनिक, में फैला, बुबोनिक प्लेग, भिन्न अन्य, अन्य बीमारियों, अन्य विद्वान, दौरान लंदन, में चूहों"
95,"16 वीं और 17 वीं शताब्दी के दौरान, प्लेग लगभग 30 प्रतिशत समय पेरिस में मौजूद था। ब्लैक डेथ ने यूरोप को तीन साल तक तबाह किया रूस मैं फैलने से पहले, जहां यह बीमारी 1350 से 1490 के बीच 25 बार मौजूद थी। प्लेग की महामारी ने 1563, 1593, 1603, 1625, 1636, और 1665 में लंदन में तबाही मचाई और उन वर्षों के दौरान इसकी आबादी को 10 से 30% तक कम कर दिया। एम्स्टर्डम की 10% से अधिक जनसंख्या 1623–25 और फिर 1635–36, 1655, और 1664 में मारी गई। वेनिस में प्लेग 1361 और 1528 के बीच  22 बार फैला।1576–77 के प्लेग में वेनिस के 50,000 लोग मारे गए, लगभग एक तिहाई आबादी। मध्य यूरोप में देर से फैलने वालों में 1629-1631 का इटैलियन प्लेग शामिल था, जो तीस साल के युद्ध में सेना के आवागमन के दौरान हुआ था, और 1679 में वियना का महान प्लेग है। 1348-1350 में नॉर्वे की 60% से अधिक जनसंख्या की मृत्यु हुई। 1348-1350 के आखिरी प्लेग महामारी ने ओस्लो को 1654 में तबाह किया।","16 वीं और 17 वीं शताब्दी के दौरान , प्लेग लगभग 30 पर्सेन्ट दाँव पेरिस में पेश था । ब्लैक डेथ ने यूरोप को तीन संवत्सर तक नष्ट किया रूस मैं फैलने से आदि में , जहां यह अमीवा 1350 से 1490 के बीच 25 बार पेश थी । प्लेग की मरी ने 1563 , 1593 , 1603 , 1625 , 1636 , और 1665 में लंदन में अनुघत मचाई और उन वर्षों के दौरान इसकी बस्ती को 10 से 30% तक कम शुंडिका चिराग । एम्स्टर्डम की 10% से अधिक मर्दुम-शुमारी 1623–25 और एक बार और 1635–36 , 1655 , और 1664 में मारी गई । वेनिस में प्लेग 1361 और 1528 के बीच 22 चोट फैला। 1576–77 के प्लेग में वेनिस के 50,000 दुनिया पीछू गए , लगभग एक तिहाई कृषिभूमि । मध्य यूरोप में देर-सवेर से फैलने वालों में 1629-1631 का इटैलियन प्लेग संसृष्ट था , जो तीस शालवृक्ष के संग्राम में यूथ के आहर-जाहर के दौरान हुआ था , और 1679 में वियना का ऊंचा प्लेग है । 1348-1350 में नॉर्वे की 60% से अधिक आबादी की ख़ात्मा हुई । 1348-1350 के आख़िर प्लेग महामारी ने ओस्लो को 1654 में उच्छिन्न किया ।",1,"अधिक जनसंख्या, पेरिस में, बार फैला।, लोग पेरिस, वीं शताब्दी, में प्लेग, बार मौजूद, लोग मारे, प्रतिशत समय, मारे गए।, तबाह किया।, समय पेरिस, था। ब्लैक, ब्लैक डेथ, रूस मैं"
95,"यह बार 17वीं शताब्दी में फैली, जब शहर की जनसंख्या अधिक होती गई और स्वच्छता की समस्या बढ़ गई। उस समय, पेरिस में प्लेग का प्रसार बहुत अधिक था, जिसने लोगों को मारने के लिए एक मौका दिया। इस बार में लोगों की मृत्यु दर बहुत अधिक थी, जो लगभग 50 प्रतिशत होने का अनुमान है। यह इतनी ज्यादा थी कि शहर को तबाह करने की आवश्यकता थी। ब्लैक डेथ, जैसे इस बार को काला मृत्यु के रूप में जाना जाता था, ने शहर को एक नए स्तर पर पहुंचाया। रूस से आए सैनिकों ने इस बार को रोकने की कोशिश की, लेकिन यह बहुत ही बाद में ही सफल हुआ। इस ब","यह सुरागार 17वीं शताब्दी में फैली , जब स्थानक की मर्दुम-शुमारी अधिक होती गई और स्वच्छता की प्रश्न बढ़ गई । उस समय , पेरिस में प्लेग का आस्तार अनल्प अधिक था , जिसने लोगों को मारने के लिए एक घड़ी तिमिररिपु । इस बार में लोगों की मरण द्वारा बहुत अधिक थी , जो लगभग 50 परसेंट होने का अन्दाजा है । यह इतनी ज्यादा थी कि शहर को तलफ़ करने की मक़सद थी । ब्लैक डेथ , जैसा इस बार को प्रतारक वफ़ात के रूप में सफ़र करना जाता था , ने सिटी को एक नए स्तर पर पहुंचाया । रूस से आए सैनिकों ने इस मर्तबा को रोकने पेन्ट कोशिश पेन्ट , लेकिन यह बहुत ही परे में ही अर्धुक हुआ । इस व्यञ्जनाक्षर ब",0,"अधिक जनसंख्या, पेरिस में, बार फैला।, लोग पेरिस, वीं शताब्दी, में प्लेग, बार मौजूद, लोग मारे, प्रतिशत समय, मारे गए।, तबाह किया।, समय पेरिस, था। ब्लैक, ब्लैक डेथ, रूस मैं"
96,"प्लेग इस्लामी दुनिया में 1500 और 1850 के बीच हर साल कम से कम एक स्थान पर हमेशा मौजूद था। प्लेग ने उत्तरी अफ्रीका के शहरों को बार-बार मारा। अल्जीयर्स ने 1620-21 में 30 से 50 हजार निवासियों को और फिर से 1654–57, 1665, 1691 और 1740-42 में खो दिया  । 19 वीं सदी की दूसरी तिमाही तक ओटोमन समाज में प्लेग एक बड़ी घटना बनी रही। 1701 और 1750 के बीच, कॉन्स्टेंटिनोपल में 37 बार बड़ी और छोटी महामारी दर्ज की गई, और 1751 और 1800 के बीच 31 बार। बगदाद भी प्लेग से गंभीर रूप से पीड़ित रहा है, और कभी-कभी इसकी दो तिहाई आबादी मारी गई।","प्लेग इसलामी दुनिया में 1500 और 1850 के बीच हर शारद कम से कम एक ठिकाना पर रात-दिन मौजूद था । प्लेग ने उतरहा अफ्रीका के शहरों को बार-बार मारा। अल्जीयर्स ने 1620-21 में 30 से 50 हजार निवासियों को और अनुपद से 1654–57 , 1665 , 1691 और 1740-42 में खो तमोहपह । 19 वीं सदी की दूसरी त्रैमासिक तक ओटोमन समाज में प्लेग एक बरी उतराव बनी रही । 1701 और 1750 के बीच , कॉन्स्टेंटिनोपल में 37 दाँव बड़ी और छोटी मरी पंजीबद्ध पेंट गई , और 1751 और 1800 के बीच 31 कस्तूरबा गाँधी र। बगदाद भी ताऊन से सौम्य दशा से पीड़ित रहा है , और कभी -कभी इसकी दो तिहाई आवासितता मारी गई ।",1,"इस्लामी दुनिया, दुनिया में, ब्लैक डेथ, हजार निवासियों, वीं सदी, बार बड़ी, बार। बगदाद, मारी गई।, नुकसान पहुँचाया।, हमेशा मौजूद, मौजूद था।, उत्तरी अफ्रीका, बार-बार मारा।, मारा। अल्जीयर्स, दूसरी तिमाही"
96,"लेकिन अब, यह शहर एक अलग कहानी बताता है। ब्लैक डेथ नामक एक दुर्भाग्यपूर्ण घटना ने इस शहर को तबाह कर दिया है, जिसमें हजार निवासियों की जान गई और बहुत अधिक नुकसान पहुँचाया है। इस घटना की घटना का पता 8वीं सदी में मिला, जब इस शहर को विभिन्न आक्रमणों का सामना करना पड़ रहा था। लेकिन यह घटना हमेशा मौजूद थी, जैसे कि एक अंधेरा धुंधला हाथ जो हमेशा हमारे सामने होता है। उत्तरी अफ्रीका में भी इस तरह की घटनाएं बार-बार हो रही हैं, जैसे कि अल्जीयर्स में हुए आतंकवादी हमलों","लेकिन अब , यह शहर एक मुख़्तलिफ़ आख्यान बताता है । ब्लैक डेथ मुसम्मा एक दुर्भाग्यपूर्ण ह्रास होना ने इस नगरी को नीवानास कर दिवली है , जिसमें हजार निवासियों की जान गई और बहुत अधिक नुकसान पहुँचाया है । इस उतरना की उतरना का पता 8वीं सदी में संश्लिष्ट , जब इस तमस को विभिन्न आक्रमणों का सामना काम करना पड़ रहा था । लेकिन यह घटना बराबर अवस्थित थी , जैसे कि एक तामस धुंधला हाथ जो बराबर हमारे सामने ऋत्विक् है । उत्तरी अफ्रीका में भी इस भाँति की घटनाएं बारम्बार हो रही हैं , जैसे कि अल्जीयर्स में हुए टेरोरिस्ट हमलों",0,"इस्लामी दुनिया, दुनिया में, ब्लैक डेथ, हजार निवासियों, वीं सदी, बार बड़ी, बार। बगदाद, मारी गई।, नुकसान पहुँचाया।, हमेशा मौजूद, मौजूद था।, उत्तरी अफ्रीका, बार-बार मारा।, मारा। अल्जीयर्स, दूसरी तिमाही"
97,"पहली समयरेखा पृथ्वी के निर्माण से लेकर वर्तमान तक के पूरे समय को दर्शाती है, लेकिन यह वर्तमान ईऑन को संकुचित करती है। इसलिए, दूसरा स्केल एक विस्तारित पैमाने के साथ वर्तमान ईऑन को दर्शाता है। दूसरा स्केल वर्तमान युग को संकुचित करता है, इसलिए वर्तमान युग का विस्तार तीसरे स्केल में किया गया है। चूँकि Quaternary छोटे युग को दर्शाने के लिए बहुत ही कम अवधि है, इसलिए इसे चौथे स्केल में और विस्तारित किया गया है। दूसरी, तीसरी और चौथी समयरेखाएँ इसलिए पूर्ववर्ती समयरेखा के प्रत्येक उपसमूह हैं जैसा कि तारांकन द्वारा दर्शाया  गया है। होलोसिन (नवीनतम युग) तीसरी समयरेखा पर स्पष्ट रूप से दिखाने के लिए बहुत छोटा है इसलिए इसका विस्तार चौथे स्केल पर किया गया है। प्लेइस्टोसिन (P) युग। Q का अर्थ Quaternary अवधि है।","१ली समयरेखा विश्वगंधा के निर्माण से लेकर चालू तक के पूरे चतुर्थ आयाम को दर्शाती है , लेकिन यह चालू ईऑन को संकुचित करती है । इसलिए , दूसरा फुट पट्टी एक अभिवृद्ध पैमाने के साथ अद्यतन ईऑन को दर्शाता है । दूसरा रूलर अप्राचीन युग को संकरा कर्त्ता है , इसलिए अप्राचीन युग का विस्तार तीसरे रूलर में किया गया है । चूँकि Quaternary छोटे बहुत समय को दर्शाने के लिए अनल्प ही कम मर्यादा है , इसलिए इसे चौथे इंचपट्टी में और अभिवृद्ध किया गया है । दूसरा , 3री और 4था समयरेखाएँ इसलिए 1ला समयरेखा के प्रत्येक उपसमूह हैं जैसा कि तारांकन द्वारा दर्शाया गया है । होलोसिन ( नवीनतम युग ) 3री समयरेखा पर स्पष्ट रूपरंग से दिखाने के लिए काफी टिम्मा है इसलिए इसका विस्तार चौथे फुट्टा पर किया गया है । प्लेइस्टोसिन ( P ) युग। Q का आकूति Quaternary मियाद है ।",1,"वर्तमान ईऑन, दूसरा स्केल, स्केल में, चौथे स्केल, चूँकि Quaternary, Quaternary छोटे, अर्थ Quaternary, वर्तमान युग, Quaternary अवधि, निम्न चार, दर्शाती हैं।, संकुचित करती, छोटे युग, हैं। पहली, प्रत्येक उपसमूह"
