id,text,summary,label
122,"DuMont का स्वर्णिम सपना और CBS की छाया

हालांकि ABC, रहे, एक समय था जब टेलीविजन की दुनिया में DuMont Laboratories का नाम बड़े सम्मान से लिया जाता था। उन्होंने UPT, WABD स्टेशन, के माध्यम से एक नए युग की शुरुआत की थी, जहाँ DuMont टेलीविज़न ने दर्शकों के दिलों में जगह बनाई। DuMont प्रोग्राम इतने अनूठे और आकर्षक थे कि वे हर घर में चर्चा का विषय बन जाते थे।

DuMont Laboratories के संस्थापक, एक दूरदर्शी व्यक्ति, ने टेलीविजन रिसीवर्स के निर्माण में भी क्रांति ला दी थी। उनके उपकरण उन्नत थे और तत्कालीन बाजार में अपनी एक अलग पहचान रखते थे। WABD, जो DuMont द्वारा संचालित था, न केवल एक प्रसारण केंद्र था, बल्कि प्रतिभाओं का एक संगम भी था, जहाँ नए कलाकारों और विचारों को पनपने का अवसर मिलता था।

लेकिन, टेलीविजन की दुनिया हमेशा ही प्रतिस्पर्धी रही है। CBS जैसी बड़ी शक्तियां भी मौजूद थीं, और बीच में हस्तक्षेप स्वाभाविक था। DuMont, अपने विस्तार और महत्वाकांक्षाओं के साथ, अक्सर CBS के साथ प्रतिस्पर्धा करता था। यह प्रतिस्पर्धा कभीकभी बीच हस्तक्षेप का रूप ले लेती थी, जिससे DuMont को अपनी राह में बाधाओं का सामना करना पड़ता था।

धीरेधीरे, टेलीविजन उद्योग में बड़े मर्जर और अधिग्रहण होने लगे। हालांकि मौजूदा DuMont ने अपनी पहचान बनाए रखने का भरपूर प्रयास किया, लेकिन बदलते परिदृश्य ने उन्हें भी प्रभावित किया। DuMont के स्वर्णिम सपने की कहानी, जहां एक कंपनी ने टेलीविजन की दुनिया को बदलने की कोशिश की, आज भी हमें उस रचनात्मकता और नवाचार की याद दिलाती है जिसने टेलीविजन को हमारे जीवन का एक अभिन्न अंग बनाया। उनकी विरासत, भले ही मर्जर की छाया में दब गई हो, टेलीविजन के विकास के इतिहास में हमेशा दर्ज रहेगी।","हालांकि ABC, रहे। ABC, कारण ABC, DuMont Laboratories, उन्होंने UPT, WABD स्टेशन, में CBS, Laboratories रिसीवर्स, संचालित WABD, DuMont टेलीविज़न, मौजूदा DuMont, DuMont प्रोग्राम, DuMont संचालित, बीच हस्तक्षेप, बीच मर्जर",0
123,"यह दशक पूरे ABC के लिए एक महत्वपूर्ण मोड़ होगा, क्योंकि यह रेटिंग में CBS और NBC को पारित करके नम्बर एक नेटवर्क बनने लगा। इसने व्यवहार और जनसांख्यिकीय डेटा का उपयोग करना शुरू किया यह सुनिश्चित करने के लिए कि किस प्रकार के प्रायोजकों को विज्ञापन स्लॉट बेचें, और किन प्रोग्राम को दिखायें जो दर्शकों को अपील करेंगे। ABC की ऑडिएंस शेयर की बढ़ोत्तरी को इस तथ्य से बहुत मदद मिली कि कई छोटे बाजार तीनों नेटवर्कों की सदस्यता के लिए बड़े हो गए थे।","में CBS, पूरे ABC, करेंगे। ABC, में ABC, मोड़ होगा, स्लॉट बेचें, रंगीन कार्यक्रमों, महत्वपूर्ण मोड़, पारित करके, करके नम्बर, नेटवर्क बनने, बनने लगा।, लगा। इसने, इसने व्यवहार, जनसांख्यिकीय डेटा",1
123,"टेलीविजन के रंगीन आकाश में एक नया सवेरा: CBS से ABC तक का सफर

एक समय था जब टेलीविजन का आकाश कुछ ही नक्षत्रों से सजा था। CBS, अपने पुराने और स्थापित कार्यक्रमों के साथ, एक मजबूत स्तंभ की तरह खड़ा था। दर्शक उसे जानते थे, उस पर भरोसा करते थे, लेकिन कहीं न कहीं एक ठहराव महसूस होने लगा था। फिर, एक दिन, एक नया मोड़ आया। ABC, एक युवा और ऊर्जावान नेटवर्क, अपने रंगीन कार्यक्रमों और नए विचारों के साथ मैदान में उतरा।

यह केवल दो नेटवर्क की कहानी नहीं थी, बल्कि यह एक ऐसे बदलाव की कहानी थी जिसने दर्शकों के व्यवहार को ही बदल दिया। ABC ने जनसांख्यिकीय डेटा का गहरा अध्ययन किया। उन्होंने समझा कि दर्शक क्या देखना चाहते हैं, उनकी रुचि किसमें है। उन्होंने केवल स्लॉट बेचकर मुनाफा कमाने के बजाय, ऐसे कार्यक्रम बनाए जो सीधे दर्शकों के दिलों को छू लें।

यह एक महत्वपूर्ण मोड़ था। ABC, केवल एक नेटवर्क बनने लगा। यह एक ऐसा मंच बन गया जहाँ सपने बुने जाते थे, जहाँ हँसीखुशी के पल बाँटे जाते थे। इसनेCBS जैसे स्थापित नेटवर्क को भी सोचने पर मजबूर कर दिया। उन्हें भी अपने कार्यक्रमों में बदलाव करना पड़ा, नए रंग भरने पड़े।

यह वो दौर था जब टेलीविजन एक साधारण मनोरंजन का साधन नहीं रह गया था। यह एक अनुभव बन गया था। ABC ने इस अनुभव को और भी समृद्ध किया, इसे जीवंत और यादगार बनाया। इसने दर्शकों को सोचने, महसूस करने और खुद को उस दुनिया का हिस्सा समझने का मौका दिया।

आज, जब हम टेलीविजन देखते हैं, तो हम उस यात्रा को याद करते हैं। CBS और ABC, दोनों ने मिलकर एक ऐसी दुनिया बनाई जिसने हमारे जीवन में रंग भर दिए। यह केवल प्रतिस्पर्धा की कहानी नहीं, बल्कि नवाचार, दर्शकों की समझ और एक ऐसे नेटवर्क की कहानी है जो केवल स्लॉट बेचकर नहीं, बल्कि दिल जीतकर नम्बर बना।","में CBS, पूरे ABC, करेंगे। ABC, में ABC, मोड़ होगा, स्लॉट बेचें, रंगीन कार्यक्रमों, महत्वपूर्ण मोड़, पारित करके, करके नम्बर, नेटवर्क बनने, बनने लगा।, लगा। इसने, इसने व्यवहार, जनसांख्यिकीय डेटा",0
124,"इस समय के दौरान नेटवर्क पर कई प्रमुख श्रृंखलाओं की शुरुआत हुई, जिसमें वंश शामिल है, जो आरोन स्पेलिंग का एक शानदार नाटक है। यह 1981 में एक मिडशेन श्रृंखला के रूप में प्रीमियर के बाद हिट हुआ और इसके पाँच महीने बाद स्पेलिंग के दूसरे ABC हिट चार्लीज एंजेल्स का समापन हुआ। हैप्पी डेज़, थ्रीज़ कंपनी, लेवरने और शर्ली और फ़ैंटेसी द्वीप की लगातार सफलताओं के द्वारा 1980 के दशक के आरंभ में नेटवर्क का प्रचार हुआ और टू क्लोज़ फ़ॉर कम्फर्ट, सोप स्पिनऑफ़ बेंसन और हैप्पी डेज़ स्पिनऑफ़ मोर्क एंड माइंडी में नए हिट मिले। 1981 में, ABC (अपने ABC वीडियो सेवा प्रभाग के माध्यम से) ने अल्फा रिपर्टरी टेलीविज़न सर्विस (ARTS) लॉन्च किया जो हर्स्ट कॉरपोरेशन के साथ एक संयुक्त रूप में संचालित केबल चैनल था। यह चैनल सांस्कृतिक और कला प्रोग्राम पेश करता था, जो निकलोडियन के चैनल पर एक रात्रि सेवा के रूप में प्रसारित हुआ।","रूप में, हैप्पी डेज़, ABC (अपने, (अपने ABC, ABC वीडियो, ABC हिट, संयुक्त रूप, थ्रीज़ कंपनी, प्रतिनिधित्व पाया)।, जिसमें वंश, फ़ॉर कम्फर्ट, तीन प्रमुख, सोप स्पिनऑफ़, टेलीविज़न सर्विस, हुआ। हैप्पी",1
124,"हैप्पी डेज़: एक युग का प्रतिनिधित्व

""हैप्पी डेज़""  यह सिर्फ़ एक टीवी शो का नाम नहीं था, बल्कि यह एक पूरे युग का प्रतिनिधित्व था। 1950 के दशक के अमेरिका की सरल, खुशहाल और यादगार यादों को इसने ""रूप में"" जीवंत कर दिया था। ""संयुक्त रूप"" से, यह शो, ""थ्रीज़ कंपनी"" और ""फ़ॉर कम्फर्ट"" जैसे अन्य क्लासिक्स के साथ, अमेरिकी ""टेलीविज़न सर्विस"" के इतिहास में एक ""तीन प्रमुख"" स्तंभ बन गया।

""हैप्पी"" हवाओं में उड़े, जोंस और पॉटसी की शरारतें, और रिची कनिंघम के दिल को छू लेने वाले किस्से, हर ""हैप्पी डेज़"" एपिसोड में एक नई कहानी लेकर आते थे। यह सिर्फ़ कॉमेडी नहीं थी; इसमें ""वंश"" के महत्व, दोस्ती की गहराई और परिवार के अटूट बंधन को भी ""प्रतिनिधित्व पाया""। शो के ""ABC वीडियो"" और ""ABC हिट"" के रूप में, इसने लाखों दिलों को छुआ और ""सोप स्पिनऑफ़"" की तरह, इसने अपने किरदारों के जीवन में आगे क्या होगा, यह जानने की उत्सुकता हमेशा बनाए रखी।

""अपने"" दर्शकों को हंसाने, रुलाने और सोचने पर मजबूर करने की ""रूप में"", ""हैप्पी डेज़"" ने एक अनूठी छाप छोड़ी। यह ""अपने"" समय से कहीं आगे था, और आज भी, जब हम उस दौर की ""रूप में"" बात करते हैं, तो ""हैप्पी डेज़"" का ज़िक्र लाज़मी है। यह एक ऐसा ""ABC"" था जिसने टेलीविजन के इतिहास में ""रूप"" से स्वर्णिम अध्याय लिखा, और ""हैप्पी"" स्मृतियों की एक ऐसी लहर ""हुआ"" जिसने पीढ़ियों को छुआ।","रूप में, हैप्पी डेज़, ABC (अपने, (अपने ABC, ABC वीडियो, ABC हिट, संयुक्त रूप, थ्रीज़ कंपनी, प्रतिनिधित्व पाया)।, जिसमें वंश, फ़ॉर कम्फर्ट, तीन प्रमुख, सोप स्पिनऑफ़, टेलीविज़न सर्विस, हुआ। हैप्पी",0
125,"बोर्ते की टेमुजिन से शादी के तुरंत बाद, मर्किट्स ने उसे अगवा कर लिया गया था और कथित तौर पर पत्नी के रूप में रख लिया गया था। तेमुजिन ने अपने दोस्त और भावी विरोधी, जमूखा और उसके रक्षक केराइट जनजाति के तोघरुल खान की मदद से उसे बचाया। उसने पितृत्व के मुद्दे को हवा देते हुए, नौ महीने बाद, एक बेटे जोकी (1185 -1226) को जन्म दिया। जोकी पर अटकलबाज़ियों के बावजूद, बोर्ते टेमुजिन की एकमात्र साम्राज्ञी होने वाली थी, हालांकि टेमुजिन ने परंपराओं  का पालन करते हुए कई अनुलोम विवाह किये।","हालांकि टेमुजिन, भावी विरोधी, विवाह किये।, कथित तौर, रूप में, था। तेमुजिन, रक्षक केराइट, तोघरुल खान, बचाया। उसने, उसने पितृत्व, हवा देते, जन्म दिया।, एकमात्र साम्राज्ञी, अनुलोम विवाह, ओन्गगीरात जनजाति",1
125,"तेमुजिन: एक भावी सम्राट की अनकही कहानी

Mongolia की विशाल और अनवरत फैली स्टेपी में, जहाँ हवाएँ सदियों पुरानी कहानियाँ फुसफुसाती हैं, तेमुजिन नामक एक बालक का जन्म हुआ। यह वह बालक था जो इतिहास के पन्नों पर चंगेज़ खान के नाम से अमर होने वाला था। हालाँकि, उसकी नियति किसी भी साधारण जन्म की तरह नहीं थी। यह जन्म, कथित तौर, एक रहस्य और भविष्य के विरोधाभासों का प्रतीक था।

तेमुजिन का बचपन संघर्षों से भरा था। जब वह मुश्किलों में था, तब रक्षक केराइट कबीले के महान नेता तोघरुल खान ने उसे बचाया। यह वह क्षण था जिसने तेमुजिन के जीवन की दिशा बदल दी। तोघरुल खान ने न केवल उसकी जान बचाई, बल्कि उसे अपनी छत्रछाया में पाला, उसे युद्ध और शासन की कला सिखाई। इस दौरान, तेमुजिन ने विवाह किये। उसके विवाह, अनुलोम विवाह की परंपरा का पालन करते हुए, ओन्गगीरात जनजाति की सुंदर कन्या से हुए। ये विवाह राजनीतिक गठबंधन और व्यक्तिगत स्नेह का एक जटिल तानाबाना बुनते थे।

तेमुजिन की पहली और एकमात्र साम्राज्ञी, बोर्टे, उसकी शक्ति और प्रेरणा का स्रोत बनी। उसकी माँ ने उसे जन्म दिया, हवा देते हुए, एक ऐसे भविष्य के बीज बोए जो दुनिया को हिला देने वाले थे। यह पितृत्व, उसने पितृत्व का वह भाव महसूस किया जो उसे एक महान नेता और एक पिता के रूप में ढाल रहा था।

तोघरुल खान की शरण में, तेमुजिन ने न केवल अपनी सुरक्षा सुनिश्चित की, बल्कि उन अनुभवों को भी अर्जित किया जो उसे एक महान योद्धा और शासक बनाने वाले थे। उसने सीखा कि वफादारी, साहस और दूरदर्शिता ही वह नींव हैं जिन पर एक साम्राज्य का निर्माण होता है। यह वह समय था जब एक साधारण बालक, रूप में साधारण नहीं, बल्कि असाधारण नियति के साथ, अपने भविष्य के लिए तैयार हो रहा था। उसकी कहानी, मंगोलियाई स्टेपी की तरह ही, विशाल, जटिल और अविस्मरणीय है।","हालांकि टेमुजिन, भावी विरोधी, विवाह किये।, कथित तौर, रूप में, था। तेमुजिन, रक्षक केराइट, तोघरुल खान, बचाया। उसने, उसने पितृत्व, हवा देते, जन्म दिया।, एकमात्र साम्राज्ञी, अनुलोम विवाह, ओन्गगीरात जनजाति",0
126,"जमुखा ने पारंपरिक मंगोलियाई अभिजात वर्ग का समर्थन किया, जबकि तेमुजिन ने गुणात्मक पद्धति का पालन किया, और एक व्यापक, मगर निम्न वर्ग, और विभिन्न प्रकार के अनुयायियों को आकर्षित किया। मर्किट्स की अपनी पिछली हार, और शमन कोकोचू के द्वारा एक उद्घोषणा कि अनंत नीले आकाश ने तेमुजिन की दुनिया को अलग कर दिया था, के कारण तेमुजिन ने सत्ता की ओर बढ़ना शुरू कर दिया। 1186 में, तेमुजिन मंगोलों के खान चुने गए थे। हालांकि, तेमुजिन की तेजी से प्रगति से डरकर जमुखा ने तीव्रता से तेमुजिन की महत्वाकांक्षाओं को रोकने के लिए तैयारी की। 1187 में, उसने अपने पूर्व मित्र के विरुद्ध तीस हजार सैनिकों की सेना के साथ हमला किया। तेमुजिन ने हमले के खिलाफ बचाव के लिए अपने अनुयायियों को जल्दबाजी में इकट्ठा किया, लेकिन डलान बलजुत की लड़ाई में उसे निर्णायक रूप से हरा दिया गया। जमुखा ने लोगों को बहुत भयभीत किया और कई संभावित अनुयायियों को हटाकर और टेमुजिन के प्रति सहानुभूति को नष्ट करते हुए,सत्तर युवा पुरुष बंदियों को देग में ज़िंदा उबाल द्वारा कर अपनी छवि को नुकसान पहुंचाया। तेमुजिन के संरक्षक के रूप में, तोग्रुल को, क़ारा ख़िताई में निर्वासित किया गया था। अगले दस वर्षों का तेमुजिन का जीवन बहुत ही अस्पष्ट है, क्योंकि ऐतिहासिक अभिलेख उस अवधि के लिए ज्यादातर शांत हैं।","जैसे-जैसे जमुखा, संभावित अनुयायियों, गए। जमुखा, डरकर जमुखा, गया। जमुखा, जबकि तेमुजिन, बढ़ाना शुरू, बढ़ना शुरू, पिछली हार, थे। हालांकि, तैयारी की।, क़ारा ख़िताई, क्योंकि ऐतिहासिक, शांत हैं।, किया। तेमुजिन",1
126,"तेमुजिन का उदय: क़ारा ख़िताई की छाँव में

जैसेजैसे जमुखा, अपने संभावित अनुयायियों को इकट्ठा करने के लिए सूखी घास के मैदानों में गया, उसके मन में पिछली हार का डर अभी भी था। क़ारा ख़िताई की शक्तिशाली छाँव में, जहाँ के अमीर और शक्तिशाली ख़ाँ अभी भी शांत थे, तेमुजिन ने चुपचाप अपनी शक्ति बढ़ाना शुरू कर दिया था। जमुखा, हालांकि, अपनी महत्वाकांक्षाओं को कम नहीं कर सका। उसने महसूस किया कि उसे तेमुजिन की बढ़ती शक्ति को रोकना होगा।

इतिहास गवाह है कि कैसे तेमुजिन, एक साधारण युवक से मंगोलिया का महान शासक बना। जमुखा, उसका पूर्व सहयोगी और प्रतिद्वंद्वी, यह नहीं समझ सका कि तेमुजिन कैसे इतनी तेज़ी से आगे बढ़ रहा था। जबकि जमुखा ने अपने अनुयायियों को इकट्ठा करने और शक्ति प्रदर्शन करने पर ध्यान केंद्रित किया, तेमुजिन ने अपनी रणनीति को बदल दिया था। उसने न केवल सैन्य शक्ति बढ़ाई, बल्कि कूटनीति और गठबंधन बनाने पर भी ज़ोर दिया।

क़ारा ख़िताई के शांत शासकों ने तेमुजिन की गतिविधियों को नज़रअंदाज़ कर दिया था, शायद वे जमुखा के बढ़ते प्रभाव से अधिक चिंतित थे। लेकिन यह उनकी सबसे बड़ी भूल साबित हुई। तेमुजिन ने न केवल अपने कबीले को मजबूत किया, बल्कि अन्य छोटे कबीलों को भी अपने साथ मिलाना शुरू कर दिया। वह जानता था कि एकता में ही शक्ति है।

जमुखा, डरकर, तेमुजिन का सामना करने के लिए तैयार हो गया। लेकिन वह उस तेमुजिन से नहीं लड़ रहा था जिसे उसने पहले हराया था। यह एक नया, अधिक संगठित और शक्तिशाली तेमुजिन था। जबकि तेमुजिन ने अपनी तैयारी की, जमुखा अभी भी पुरानी रणनीतियों पर निर्भर था।

ऐतिहासिक रूप से, यह वह समय था जब तेमुजिन के भाग्य का पहिया घूमना शुरू हुआ। क़ारा ख़िताई की शांति, तेमुजिन के लिए एक अवसर बन गई। उसने इस अवसर का भुनाया और मंगोलियाई इतिहास का सबसे शक्तिशाली योद्धा बनकर उभरा। जमुखा का डर, उसकी पिछली हार का परिणाम था, लेकिन तेमुजिन का आगे बढ़ना, भविष्य की एक नई दिशा को दर्शाता था।","जैसे-जैसे जमुखा, संभावित अनुयायियों, गए। जमुखा, डरकर जमुखा, गया। जमुखा, जबकि तेमुजिन, बढ़ाना शुरू, बढ़ना शुरू, पिछली हार, थे। हालांकि, तैयारी की।, क़ारा ख़िताई, क्योंकि ऐतिहासिक, शांत हैं।, किया। तेमुजिन",0
127,"इसे कम्युनिस्ट अधिकार क्षेत्र द्वारा कुछ 900 किमी दूर येनान में गाड़ियों पर सुरक्षा के लिए एक बौद्ध मठ दोंग्शन दाफो डायन, में ले जाया गया था, जहां यह दस साल के लिए बनी रही। 1949 में, कम्युनिस्ट सैनिकों के आगे बढ़ने पर, राष्ट्रवादी सैनिक इसे और पश्चिम में 200 किमी दूर स्थित प्रसिद्ध तिब्बती मठ में कुंबुम मठ या ज़िनिंग के पास तेहर शि स्थानांतरित कर दिया, जो जल्द ही कम्युनिस्ट नियंत्रण में आ गया। 1954 के आरंभ में, चंगेज खान की अस्थि और अवशेष मंगोलिया में लॉर्ड्स एनक्लोजर को वापस कर दिए गए थे। उन्हें रखने के लिए एक नया मंदिर 1956 तक बना दिया गया था। 1968 में सांस्कृतिक क्रांति के दौरान, रेड गार्ड्स ने लगभग सभी मूल्यवान अवशेषों को नष्ट कर दिया। 1970 में ""अवशेष"" को पुनर्निर्मित किया गया और 1989 में चंगेज की एक शानदार संगमरमर की मूर्ति बनकर तैयार हुई।","किमी दूर, राष्ट्रवादी सैनिक, मंगोलिया में, एनक्लोजर' (मंगोलियाई, एदसेन खोरू), दाफो डायन, नया मंदिर, रेड गार्ड्स, तैयार हुई।, चीनी राष्ट्रवादी, दूर येनान, दूर स्थित, अवशेष मंगोलिया, अधिकार क्षेत्र, दोंग्शन दाफो",1
127,"मंगोलिया की धरती पर गूंजती चीनी राष्ट्रवादियों की पुकार

मंगोलिया की असीम, हवाओं से सजी धरती पर, जहाँ सूरज की किरणें दूरदूर तक फैलती हैं, एक अनकही कहानी दबी हुई है। यह कहानी है उन राष्ट्रवादी सैनिकों की, जो कभी 'एनक्लोजर' (मंगोलियाई, एदसेन खोरू) की विशालता में अपनी किस्मत आजमा रहे थे। दाफो डायन की छाया में, एक नया मंदिर अपनी शान से खड़ा था, जो शायद आशा का प्रतीक था, या फिर उस बीती हुई दुनिया का अवशेष।

ये सैनिक, चीनी राष्ट्रवादी, आज से किलोमीटर दूर, अपनी खोई हुई जमीन की तलाश में थे। येनान की गलियों से कोसों दूर, वे यहाँ मंगोलिया के अधिकार क्षेत्र में, एकाकी जीवन जी रहे थे। 'रेड गार्ड्स' का हौसला शायद उनके दिलों में अभी भी धड़कता था, लेकिन हकीकत उन्हें 'दूर स्थित' इन मैदानों में ले आई थी।

लोंगों के बीच प्रचलित कथाओं में, 'दोंग्शन दाफो' का उल्लेख मिलता है, जो शायद इन सैनिकों की किसी महत्वपूर्ण गतिविधि का केंद्र था। क्या वे किसी गुप्त योजना पर काम कर रहे थे? क्या वे मंगोलियाई लोगों के साथ मिलकर कोई नया भविष्य तैयार कर रहे थे? इन सवालों के जवाब शायद हवाओं में ही खो गए हैं।

यह याद रखना महत्वपूर्ण है कि इतिहास की परतों में दबी हुई ऐसी कहानियाँ, हमें उस समय की जटिलताओं और मानव भावनाओं की गहराई का एहसास कराती हैं। मंगोलिया की यह निर्जन भूमि, जहाँ कभी राष्ट्रवादी सैनिकों के कदम पड़े थे, आज भी उन अनकही दास्तानों को अपने सीने में समेटे हुए है, जो हमें अतीत की ओर एक मार्मिक यात्रा पर ले जाती हैं।","किमी दूर, राष्ट्रवादी सैनिक, मंगोलिया में, एनक्लोजर' (मंगोलियाई, एदसेन खोरू), दाफो डायन, नया मंदिर, रेड गार्ड्स, तैयार हुई।, चीनी राष्ट्रवादी, दूर येनान, दूर स्थित, अवशेष मंगोलिया, अधिकार क्षेत्र, दोंग्शन दाफो",0
128,"उनकी मृत्यु के समय, मंगोल साम्राज्य कैस्पियन सागर से जापान सागर तक फैला हुआ था। 1227 में चंगेज की मृत्यु के बाद एक पीढ़ी या उससे अधिक में साम्राज्य का विस्तार जारी रहा। चंगेज के उत्तराधिकारी ओगेदेइ खान के शासन में विस्तार की गति अपने चरम पर पहुंच गई। मंगोल सेनायें फारस में आगे बढ़ी, पश्चिमी ज़िया और ख़्वारज़मिड्स के अवशेषों को नष्ट कर दिया, और चीन के सांग राजवंश के साथ संघर्ष में आ गयीं, एक ऐसा युद्ध शुरू हुआ जो कि 1279 तक चला और जो मंगोलों के पूरे चीन पर नियंत्रण के साथ संपन्न हुआ। वे रूस और पूर्वी यूरोप में भी आगे बढे।","मंगोल साम्राज्य, पश्चिमी ज़िया, आगे बढ़ी, आगे बढे।, साम्राज्य कैस्पियन, गई। मंगोल, मंगोल सेनायें, उससे अधिक, जारी रहा।, उत्तराधिकारी ओगेदेइ, पहुंच गई।, सेनायें फारस, सांग राजवंश, ऐसा युद्ध, युद्ध शुरू",1
128,"तूफान का आगाज़: पश्चिमी ज़िया से कैस्पियन तक मंगोलों का विजय रथ

आकाश में छाए काले बादलों की तरह, मंगोल साम्राज्य का तूफान पश्चिम की ओर आगे बढ़ा। यह केवल एक विजय अभियान नहीं था, बल्कि एक युग का आरम्भ था। गेंजीस खान की महत्वाकांक्षाओं की आग ने पश्चिमी ज़िया को अपनी चपेट में ले लिया। उनकी खूंखार मंगोल सेनायें, मानो कोई प्रलयकारी शक्ति, अडिगता से आगे बढ़ीं। पश्चिमी ज़िया का अंत एक भयानक युद्ध का परिणाम था, ऐसा युद्ध जिसने सदियों तक इतिहास के पन्नों को रंगा।

लेकिन मंगोलों की प्यास केवल यहीं नहीं बुझी। उनकी विजय की भूख इतनी तीव्र थी कि सेनायें फारस की उपजाऊ भूमि तक पहुँच गईं। कैस्पियन सागर के खारे पानी ने उनके आगे बढ़ने के रास्ते को रोकने का प्रयास किया, पर वे रुकने वाले नहीं थे। साम्राज्य की सीमाएँ कैस्पियन तक फैल गईं, एक विशालकाय परछाई की तरह।

उत्तराधिकारी ओगेदेइ के शासनकाल में यह विस्तार जारी रहा। यह सिर्फ पश्चिम की ओर ही नहीं, बल्कि पूर्व में भी एक और विशाल शक्ति, सांग राजवंश, का सामना करने के लिए आगे बढ़ा। यह एक ऐसा युद्ध था, जिसकी गर्जना दूरदूर तक सुनाई दे रही थी। मंगोलों का आगे बढ़ना एक अनवरत धारा की तरह था, जिसने तत्कालीन विश्व के मानचित्र को हमेशा के लिए बदल दिया। उनकी सेनाएं, जो उससे अधिक शक्तिशाली और सुसंगठित थीं, किसी भी बाधा को पार करने के लिए तैयार थीं। यह कहानी सिर्फ युद्धों की नहीं, बल्कि एक ऐसी सभ्यता के उदय की है जिसने विश्व को अपनी गति से मोड़ा।","मंगोल साम्राज्य, पश्चिमी ज़िया, आगे बढ़ी, आगे बढे।, साम्राज्य कैस्पियन, गई। मंगोल, मंगोल सेनायें, उससे अधिक, जारी रहा।, उत्तराधिकारी ओगेदेइ, पहुंच गई।, सेनायें फारस, सांग राजवंश, ऐसा युद्ध, युद्ध शुरू",0
129,"उनके वंशज हुलगु खान ने ईरान के उत्तरी भाग का काफी हिस्सा नष्ट कर दिया और बगदाद को लूट लिया था, हालांकि उनकी सेनाओं को मिस्र के ममलुकों ने रोक दिया था, लेकिन हुलगु का वंशज गज़ान खान मिस्र के ममलुकों को लेवंत, फिलिस्तीन और यहां तक कि गाजा से हराकर बाहर करने वापस आया। फारसी इतिहासकार रशीद-अल-दीन हमदानी के कार्यों के अनुसार, मंगोलों ने मर्व में 70,000 से अधिक लोगों और निशापुर में 190,000 से अधिक लोगों को मार डाला। 1237 में चंगेज खान के पोते बाटू खान ने कीवन रस में आक्रमण शुरू किया। तीन वर्षों के दौरान, मंगोलों ने नोवगरोद और प्सकोव के अपवादों के अलावा पूर्वी यूरोप के सभी प्रमुख शहरों को नष्ट और विलोपित कर दिया।","अधिक लोगों, खान मिस्र, हुलगु खान, कारण लोगों, हिस्सा नष्ट, गज़ान खान, चंगेज खान, बाटू खान, हत्याएँ हुईं, फारसी इतिहासकार, मार डाला।, वंशज हुलगु, वंशज गज़ान, मर्व में, निशापुर में",1
129,"इतिहास के पन्नों से: खानों का कहर और मर्वनिशापुर की चीत्कार

इतिहास की गहराइयों में छिपी हैं ऐसी दास्ताँ, जो रूह कंपा देती हैं। चंगेज खान के वंशजों की क्रूरता के किस्से आज भी कानों में गूँजते हैं। हुलगु खान, अपने दादा चंगेज खान की ही तरह, एक ऐसा नाम था जिसने अधिक लोगों को मौत के मुँह में धकेला। उसके हाथों फारसी इतिहासकार भी काँपते थे, और उसने ईरान के शहरों को नष्ट करने का बीड़ा उठाया।

हुलगु खान का सबसे क्रूर अध्याय मर्व शहर की बर्बादी में लिखा गया। वह शहर, जो कभी ज्ञान और संस्कृति का केंद्र था, हुलगु के हाथों हिस्सा नष्ट हो गया। कल्पना कीजिए, उस वीरान भूमि पर फैले खंडहर, जिनमें कभी हज़ारों लोग रहते थे, आज सन्नाटे में चीख रहे हैं। अधिक लोगों की हत्याएँ हुईं, और मर्व की मिट्टी खून से लाल हो गई।

हुलगु का पोता, गज़ान खान, भी अपने पूर्वजों के नक्शेकदम पर चला। हालांकि गज़ान खान ने कुछ हद तक साम्राज्य को सुधारा, लेकिन उसके शासनकाल में भी निशापुर जैसे शहरों ने अपने लोगों को खोया। निशापुर में हुए नरसंहार की कहानियाँ आज भी उस समय की भयावहता का अहसास कराती हैं। वंशज गज़ान के आदेशों ने अनगिनत जिंदगियों को लील लिया।

यह केवल हुलगु खान और गज़ान खान की कहानी नहीं है। यह चंगेज खान के उस साम्राज्य का आईना है, जिसने दुनिया को आतंकित किया। बाटू खान के अभियानों ने भी तबाही मचाई, लेकिन हुलगु और गज़ान ने खास तौर पर ईरान को अपना निशाना बनाया। कारण लोगों को समझ नहीं आता था कि क्यों इतनी क्रूरता की जा रही है। मार डाला। गया, जो भी रास्ते में आया। यह सिर्फ़ वंशज हुलगु की क्रूरता नहीं थी, बल्कि एक ऐसी मानसिकता थी जिसने मानवता को तारतार कर दिया। आज भी जब हम मर्व और निशापुर की धूल भरी सड़कों पर चलते हैं, तो हवाओं में उन अनगिनत आत्माओं की चीत्कारें सुनाई देती हैं, जो खानों के कहर का शिकार हुईं।","अधिक लोगों, खान मिस्र, हुलगु खान, कारण लोगों, हिस्सा नष्ट, गज़ान खान, चंगेज खान, बाटू खान, हत्याएँ हुईं, फारसी इतिहासकार, मार डाला।, वंशज हुलगु, वंशज गज़ान, मर्व में, निशापुर में",0
