id,text,summary,label
108,"यह 1980 और 1984 के बीच पांच चरणों में खोला गया था, और यह ब्रिटेन की पहली शहरी लाइट रेल ट्रान्जिट प्रणाली थी; इसके दो एक्सटेंशन 1991 और 2002 में खोले गए थे। इसे मौजूदा और नवनिर्मित ट्रैक और स्टेशनों के संयोजन से विकसित किया गया था, जिसमें न्यूकैसल सिटी सेंटर के माध्य से गहरे-स्तर की सुरंगों का निर्माण किया गया था। एक पुल न्यूकैसल और गेट्सहेड के बीच टाइन पर बनाया गया था, और 1981 में क्वीन एलिजाबेथ द्वितीय द्वारा  इसका उद्घाटन किया गया था। यह नेटवर्क नेक्सस की तरफ से DB Regio द्वारा संचालित किया जाता है और एक साल में 37 मिलियन से ज्यादा यात्रियों का वहन करता है। यह यूकैसल एयरपोर्ट, टाइनमाउथ, साउथ शील्ड्स और सुंदरलैंड में साउथ हिल्टन तक फैली हुई है। 2004 में, कंपनी Marconi ने भूमिगत मेट्रो प्रणाली के लिए मोबाइल रेडियो सिस्टम का डिजाइन करके उसका निर्माण किया। मेट्रो सिस्टम UK में पहला था जिसने सुरंगों में मोबाइल फोन एंटीना स्थापित किया था।","कंपनी Marconi, बीच टाइन, जाती है।, जिसमें न्यूकैसल, यूकैसल एयरपोर्ट, बीच पांच, वेयर मेट्रो, सेवा टाइन, भूमिगत रेलवे, न्यूकैसल सिटी, पुल न्यूकैसल, साउथ शील्ड्स, साउथ हिल्टन, मोबाइल रेडियो, रेडियो सिस्टम",1
108,"न्यूकैसल के बीच टाइन में एक अद्वित्वपूर्ण अनुभव बन रहा है। कंपनी Marconi ने इस जगह पर एक असामान्य जाती है। जिसमें न्यूकैसल, यूकैसल एयरपोर्ट, बीच पांच और वेयर मेट्रो के बीच एक बड़ा नेटवर्क बनाया है। यह एक ऐसा संगठन है जो न केवल भूमिगत रेलवे के साथ जुड़ा है बल्कि न्यूकैसल सिटी और पुल न्यूकैसल के बीच एक अद्वित्वपूर्ण संचार नेटवर्क भी बनाया है। साउथ शील्ड्स और साउथ हिल्टन के बीच यह जाती है। इस जगह पर एक ऐसा सेवा टाइन बनाया गया है जो न केवल आवागमन के लिए अनुकूल है बल्कि रेडियो सिस्टम के लिए भी अत्यधिक उपयुक्त है। यह एक ऐसा रेडियो सिस्टम है जो मोबाइल रेडियो के साथ जुड़ा है और न्यूकैसल के अंतरराष्ट्रीय एयरपोर्ट के साथ एक अद्वित्वपूर्ण संचार नेटवर्क बनाता है। यह एक ऐसा संगठन है जो न केवल आवागमन के लिए अनुकूल है बल्कि न्यूकैसल के सभी बिंदुओं को जोड़ता है। यह एक ऐसा जगह है जहां आप अपनी जीवन की आवागमन और संचार की आवश्यकताओं को आसानी से पूरा कर सकते हैं।","कंपनी Marconi, बीच टाइन, जाती है।, जिसमें न्यूकैसल, यूकैसल एयरपोर्ट, बीच पांच, वेयर मेट्रो, सेवा टाइन, भूमिगत रेलवे, न्यूकैसल सिटी, पुल न्यूकैसल, साउथ शील्ड्स, साउथ हिल्टन, मोबाइल रेडियो, रेडियो सिस्टम",0
109,"न्यूकैसल यूनिवर्सिटी की उत्पत्ति स्कूल ऑफ मेडिसिन और सर्जरी के रूप में हुई है, जिसकी स्थापना 1834 में की गई थी। 1 अगस्त 1963 को डरहम यूनिवर्सिटी से अलग होकर टाइन पर न्यूकैसल यूनिवर्सिटी बनी थी। न्यूकैसल यूनिवर्सिटी अब ब्रिटेन के प्रमुख अंतरराष्ट्रीय विश्वविद्यालयों में से एक है। इसने 2000 में प्रतिष्ठित संडे टाइम्स यूनिवर्सिटी ऑफ द ईयर पुरस्कार जीता। नॉर्थम्ब्रिया यूनिवर्सिटी की उत्पत्ति न्यूकैसल पॉलिटेक्निक में हुई जो 1969 में स्थापित हुई थी। पूरे UK में चली प्रक्रिया द्वारा, जिसमें पॉलिटेक्निक नए विश्वविद्यालय बने, 1992 में नॉर्थम्ब्रिया यूनिवर्सिटी का जन्म न्यूकैसल में हुआ। नॉर्थम्ब्रिया यूनिवर्सिटी को द टाइम्स गुड यूनिवर्सिटी गाइड द्वारा 2005 में 'बेस्ट न्यू यूनिवर्सिटी' चुना गया और IT उद्योग पत्रिका द्वारा ""सर्वाधिक आईटी सक्षम संगठन"" (UK में) का प्रतिष्ठित कंपनी पुरस्कार भी मिला।","न्यूकैसल यूनिवर्सिटी, नॉर्थम्ब्रिया यूनिवर्सिटी, जिसकी स्थापना, है। इसने, सक्षम संगठन"", जिसमें पॉलिटेक्निक, विश्वविद्यालय बने, उत्पत्ति स्कूल, अलग होकर, होकर टाइन, प्रमुख अंतरराष्ट्रीय, अंतरराष्ट्रीय विश्वविद्यालयों, चली प्रक्रिया, न्यू यूनिवर्सिटी', यूनिवर्सिटी' चुना",1
109,"न्यूकैसल यूनिवर्सिटी और नॉर्थम्ब्रिया यूनिवर्सिटी की उत्पत्ति के इतिहास में एक बहुत ही अद्वितीय घटना थी। जिसकी स्थापना एक छोटे से पॉलिटेक्निक ने की थी, जो बाद में एक विश्वविद्यालय बन गई। इस विश्वविद्यालय के उत्पत्ति स्कूल ने अलग होकर टाइन के बाद एक नए यूनिवर्सिटी की चुनाव कर लिया। यह एक ऐसी प्रक्रिया थी जो अंतरराष्ट्रीय विश्वविद्यालयों के लिए एक प्रमुख अंतरराष्ट्रीय अवसर बन गई। न्यूकैसल यूनिवर्सिटी ने अपनी विशेषताओं के आधार पर न्यू यूनिवर्सिटी के रूप में चुना गया। यह एक ऐसी घटना थी जो विश्वविद्यालयों के बीच एक नई दिशा के अंतरराष्ट्रीय चली प्रक्रिया के लिए एक नए अवसर बनाई। इस दौरान नॉर्थम्ब्रिया यूनिवर्सिटी ने अपने अंतरराष्ट्रीय विश्वविद्यालयों के लिए एक नई दिशा के रूप में अपना नाम रख लिया। यह एक ऐसी घटना थी जो विश्वविद्यालयों के बीच एक नई दिशा के अंतरराष्ट्रीय चली प्रक्रिया के लिए एक नए अवसर बनाई। इस दौरान दोनों विश्वविद्यालयों ने अपने विशेषताओं के आधार पर अपने नए नामों के लिए अपने अंतरराष्ट्रीय विश्वविद्यालयों के लिए एक नई दिशा के रूप में अपना नाम रख लिया।","न्यूकैसल यूनिवर्सिटी, नॉर्थम्ब्रिया यूनिवर्सिटी, जिसकी स्थापना, है। इसने, सक्षम संगठन"", जिसमें पॉलिटेक्निक, विश्वविद्यालय बने, उत्पत्ति स्कूल, अलग होकर, होकर टाइन, प्रमुख अंतरराष्ट्रीय, अंतरराष्ट्रीय विश्वविद्यालयों, चली प्रक्रिया, न्यू यूनिवर्सिटी', यूनिवर्सिटी' चुना",0
110,"शुरूआत में इसे म्यूजियम ऑफ मैन्युफैक्चरर्स के नाम से जाना जाता था, जो कि मई 1852 में मार्लबोरो हाउस में खोला गया था, लेकिन सितंबर तक इसे समरसेट हाउस में ट्रांसफर कर दिया गया था। इस समय संग्राहलय में अप्लाइड आर्ट और विज्ञान, दोनों के कलेक्शन थे। प्रदर्शनी के काफी प्रमुख प्रदर्शन संग्रह महान प्रदर्शनी से खरीदे गए थे। फरवरी 1854 तक संग्रहालय को वर्तमान साइट पर स्थानांतरित करने के लिए चर्चा चल रही थी और इसका नाम बदलकर दक्षिण केंसिंग्टन संग्रहालय कर दिया गया। 1855 में कोल के अनुरोध पर जर्मन आर्किटेक्ट गॉटफ्रीड सेम्पर ने संग्रहालय के लिए एक डिज़ाइन तैयार किया, लेकिन इसे व्यापार मंडल ने बहुत महंगा मानकर नकार दिया। यह साइट ब्रॉम्प्टन पार्क हाउस की थी; इसे पहले जलपान कक्ष के साथ 1857 में विस्तृत किया गया। यह संग्रहालय इस तरह की सुविधा प्रदान करने वाला दुनिया में पहला था।","महान प्रदर्शनी, हाउस में, संग्रह महान, थे। फरवरी, मार्लबोरो हाउस, समरसेट हाउस, पार्क हाउस, जाना जाता, समय संग्राहलय, अप्लाइड आर्ट, काफी प्रमुख, प्रमुख प्रदर्शन, प्रदर्शन संग्रह, बदलकर दक्षिण, दक्षिण केंसिंग्टन",1
110,"मार्लबोरो हाउस में एक ऐसा दिन आया जब संग्रह महान बदलकर दक्षिण केंसिंग्टन के अंतरराष्ट्रीय समय संग्राहलय में ले जाया गया। यह एक अद्वितीय घटना थी, जिसे सभी लोग जाना जाता है। यह घटना फरवरी में हुई थी, जब संग्रह महान एक नई दिशा में बदलकर दक्षिण केंसिंग्टन के समय संग्राहलय में ले जाया गया। इस बदलाव के साथ ही, अप्लाइड आर्ट के संग्रह में एक नई आकर्षण बर्खास्त हो गया।

मार्लबोरो हाउस में एक बड़ा प्रदर्शन संग्रह था, जो दुनिया के सबसे प्रमुख प्रदर्शन के लिए जाना जाता था। इस घटना के साथ ही, समरसेट हाउस और पार्क हाउस भी इस बदलाव के आगे आए। इस बदलाव के बाद, संग्रह महान एक नई आकर्षण बन गया। यह एक ऐसा संग्रह था जो दुनिया के सभी देशों में जाना जाता था। इस घटना के साथ ही, एक बड़ा प्रदर्शन आया, जिसे सभी लोग जानते हैं। यह एक ऐसा दिन था जब संग्रह महान एक नई दिशा में बदलकर दक्षिण केंसिंग्टन के समय संग्राहलय में ले जाया गया। यह एक ऐसा घटना थी जिसे सभी लोग जानते हैं।","महान प्रदर्शनी, हाउस में, संग्रह महान, थे। फरवरी, मार्लबोरो हाउस, समरसेट हाउस, पार्क हाउस, जाना जाता, समय संग्राहलय, अप्लाइड आर्ट, काफी प्रमुख, प्रमुख प्रदर्शन, प्रदर्शन संग्रह, बदलकर दक्षिण, दक्षिण केंसिंग्टन",0
111,"चीनी कला की T. T. Tsui गैलरी को 1991 में खोला गया, जिसमें V&As और चीन की लगभग 16,000 वस्तुएँ, जो आज से 4th BC तक के थे, का प्रतिनिधि संग्रह प्रदर्शित किया गया। यद्यपि कला के अधिकांश वस्तुएँ मिंग और किंग राजवंशों तक की हैं, यहाँ तांग राजवंश और उससे पहले के वस्तुओं के उत्तम उदाहरण भी हैं। विशेष रूप से बुद्ध का एक मीटर ऊंचा कांस्य सिर जो 750 AD का था और सबसे पुरानी वस्तुओं में से एक 2000 साल पुराने दफनाए गये जेड घोड़े का सिर था। अन्य मूर्तियों में पूर्णकाय कब्र संरक्षक शामिल हैं। चीनी निर्माण के क्लासिक उदाहरण प्रदर्शित किये गये हैं जिनमें लाह, रेशम, चीनी मिट्टी के बर्तन, जेड और क्लोइज़न एनामेल शामिल हैं। रेशम पर वाटर कलर में चित्रित दो बड़े पूर्वजों, पति और पत्नी, के चित्र 18 वीं शताब्दी के थे। मिंग राजवंश के ज़ूंडे सम्राट के शासनकाल के दौरान शाही कार्यशालाओं में चीनी लाह से बनाई गई एक अनूठी मेज है। कपड़ों के उदाहरण भी प्रदर्शित किए गये हैं। सबसे बड़ी वस्तुओं में एक 17 वीं शताब्दी के मध्य का एक बेड है। समकालीन चीनी डिजाइनरों के काम भी प्रदर्शित किये गये हैं।","फार इस्टर्न, इस्टर्न संग्रहों, पूर्वी एशिया, शामिल हैं।, अधिक कला, कार्य शामिल, संग्रहों में, में पूर्वी, कोरिया। चीनी, वस्तुओं में, में, चीनी कला, गये हैं।, में चीनी, वीं शताब्दी",1
111,"पूर्वी एशिया के रहस्यों का एक गहरा दृष्टिकोण, फार इस्टर्न संग्रहों में अपना स्थान बनाया हुआ है। यह संग्रह विश्व के सबसे अंतिम अधिक कला के अनुभव के एक अद्वित्वपूर्ण उदाहरण है। इसमें अपने समय के अंतिम शताब्दी के अवशेष शामिल हैं, जो अपने विचित्र आकार और उत्कृष्ट निर्माण के कारण अपने समय के अंतिम शताब्दी के एक अद्वित्वपूर्ण उदाहरण है। इस असामान्य दृष्टिकोण में चीनी कला के अनेक उदाहरण शामिल हैं, जो वीं शताब्दी के अंतिम दिनों में अपने अद्वित्वपूर्ण रूप से अपने स्थान बनाये हुए हैं। इन वस्तुओं में अपने रूप और रंग के अंतिम शताब्दी के अनुभव के एक अद्वित्वपूर्ण उदाहरण हैं। इस असामान्य दृष्टिकोण में चीनी कला के अनेक उदाहरण शामिल हैं, जो वीं शताब्दी के अंतिम दिनों में अपने अद्वित्वपूर्ण रूप से अपने स्थान बनाये हुए हैं। इन वस्तुओं में अपने रूप और रंग के अंतिम शताब्दी के अनुभव के एक अद्वित्वपूर्ण उदाहरण हैं।

इस संग्रह में कोरिया और चीन के अनेक अद्वित्वपूर्ण वस्तुएं शामिल हैं, जो अपने विचित्र आकार और उत्कृष्ट निर्माण के कारण अपने समय के अंतिम शताब्दी के एक अद्वित्वपूर्ण उदाहरण है। यह संग्रह अपने समय के अंतिम शताब्दी के अनुभव के एक अद्वित्वपूर्ण उदाहरण है।","फार इस्टर्न, इस्टर्न संग्रहों, पूर्वी एशिया, शामिल हैं।, अधिक कला, कार्य शामिल, संग्रहों में, में पूर्वी, कोरिया। चीनी, वस्तुओं में, में, चीनी कला, गये हैं।, में चीनी, वीं शताब्दी",0
112,"कॉस्टयूम स्केच, डिज़ाइन नोटबुक, और कागज पर अन्य कार्य आमतौर पर वर्ड और इमेज विभाग के पास हैं। क्योंकि पिछले युगों से रोजमर्रा के कपड़े आम तौर पर नहीं बचते हैं, इस संग्रह में विशेष अवसरों के लिए बनाए गए फैशनेबल कपड़ों का बोलबाला है। पोशाकों का पहला महत्वपूर्ण उपहार 1913 में आया जब V&A को टैलबोट ह्यूजेस संग्रह मिला, जिसमें 1,442 पोशाक और अन्य सामान शामिल थे। यह उसे पास के डिपार्टमेंट स्टोर में प्रदर्शन के बाद हैरोड्स से उपहार के रूप में मिला।","अन्य सामान, डिज़ाइन नोटबुक, कॉस्टयूम स्केच, अन्य कार्य, सामान शामिल, पोशाक संग्रह, संग्रह मिला, ज्यादा आउटफिट, कार्य आमतौर, इमेज विभाग, क्योंकि पिछले, पिछले युगों, विशेष अवसरों, फैशनेबल कपड़ों, बोलबाला है।",1
112,"एक बार एक छोटी सी शहर में एक छोटी फैशन डिज़ाइनर के घर में एक अद्वितीय बुक रखा गया था, जिसका नाम ""डिज़ाइन नोटबुक"" था। यह नोटबुक एक अद्वितीय दृष्टिकोण से भरा था, जो उसके अन्य सामान, अन्य कार्य और क्योंकि पिछले युगों में बोलबाला है ऐसे विचारों से भरा था। यह नोटबुक उसके जीवन के सभी अवसरों के अनुसार बना था — विशेष अवसरों, फैशनेबल कपड़ों, और एक आदर्श पोशाक संग्रह के लिए तैयार था। उसने अपने कार्य आमतौर इमेज विभाग में अपने अनुभव के साथ जोड़ दिया था। उसने अपने अन्य सामान और कॉस्टयूम स्केच के साथ एक विशेष अवसरों के लिए एक ज्यादा आउटफिट बनाया था। उसने अपने अन्य कार्य के साथ अपने अन्य सामान शामिल कर दिया था। यह नोटबुक उसके जीवन के सभी अवसरों के लिए एक निर्माण के रूप में बना था। यह एक छोटी बुक थी, लेकिन उसमें एक बहुत बड़ा ज्ञान और दृढ़ता था। यह उसके जीवन के सभी अवसरों के लिए एक ज्ञान के रूप में बना था।","अन्य सामान, डिज़ाइन नोटबुक, कॉस्टयूम स्केच, अन्य कार्य, सामान शामिल, पोशाक संग्रह, संग्रह मिला, ज्यादा आउटफिट, कार्य आमतौर, इमेज विभाग, क्योंकि पिछले, पिछले युगों, विशेष अवसरों, फैशनेबल कपड़ों, बोलबाला है।",0
113,"यह निर्णय काफी विवादास्पद था। संसदीय वेबसाइट पर 5,100 से ज्यादा नामों की एक ऑनलाइन याचिका के कारण क्रिस स्मिथ ने संसद से संग्रह के भविष्य के बारे में पूछा। ब्रायन डेविस ने जवाब मे बताया की संग्रहालय का उद्देश्य संग्रह को संरक्षित करना और उसकी देखभाल करना था, और इसे जनता के लिए उपलब्ध रखना था। साथ में  संग्रह को ब्रिटिश गैलरी, मध्यकालीन और रेनेसाँ गैलरी, फर्नीचर और यूरोप 1600-1800 की नई गैलरी में वितरित करने की योजना बनाई गई। इसके अलावा हॉरमन संग्रहालय और अन्य संस्थान संग्रह की सामग्री के ऋण के लिए संभावित उम्मीदवार थे ताकि यह सुनिश्चित किया जा सके कि उपकरण सार्वजनिक रूप से देखे जा सके। हॉर्नमैन संग्रहालय ने V&A के साथ संगीत वाद्ययंत्रों की एक संयुक्त प्रदर्शनी की, और उसके पास संग्रहालय के 35 उपकरणों का ऋण है।","म्यूजिकल इंस्ट्रूमेंट्स, निर्णय काफी, काफी विवादास्पद, संसदीय वेबसाइट, ज्यादा नामों, ऑनलाइन याचिका, कारण क्रिस, क्रिस स्मिथ, पूछा। ब्रायन, ब्रायन डेविस, उसकी देखभाल, उपलब्ध रखना, यूरोप 1600-1800, योजना बनाई, अलावा हॉरमन",1
113,"एक दिन, जब दुनिया के अंतिम दिन आ रहे थे, एक छोटे से शहर में एक छात्र ने अपने घर के बाहर एक म्यूजिकल इंस्ट्रूमेंट्स के साथ एक गीत गाया। उस गीत में एक विवादास्पद निर्णय छिपा हुआ था, जो उसके जीवन के लिए काफी ज्यादा महत्वपूर्ण था। उस दिन, उसके घर के बाहर एक संसदीय वेबसाइट के जरिए एक ऑनलाइन याचिका दर्ज कराई गई, जिसका कारण क्रिस था। उसके बाद, क्रिस स्मिथ ने उसकी देखभाल की और उसके लिए एक योजना बनाई। उसके घर के बाहर एक ब्रायन डेविस था, जिसे उसकी उपलब्ध रखने के लिए एक अलावा हॉरमन ने उसे देखा। उस दिन, उसके जीवन के लिए एक बड़ा निर्णय काफी ज्यादा ज्यादा विवादास्पद था, लेकिन उसने अपने अंतिम दिन के गीत में उसकी उपलब्धता को अपने जीवन के लिए एक अद्भुत जीवन देने के लिए लिखा। उस दिन, उसके जीवन के लिए एक बड़ा निर्णय काफी ज्यादा ज्यादा विवादास्पद था, लेकिन उसने अपने अंतिम दिन के गीत में उसकी उपलब्धता को अपने जीवन के लिए एक अद्भुत जीवन देने के लिए लिखा।","म्यूजिकल इंस्ट्रूमेंट्स, निर्णय काफी, काफी विवादास्पद, संसदीय वेबसाइट, ज्यादा नामों, ऑनलाइन याचिका, कारण क्रिस, क्रिस स्मिथ, पूछा। ब्रायन, ब्रायन डेविस, उसकी देखभाल, उपलब्ध रखना, यूरोप 1600-1800, योजना बनाई, अलावा हॉरमन",0
114,", के उनका इरादा 'ए नेशनल गैलरी ऑफ ब्रिटिश आर्ट' बनाने का था, जिसकी  भूमिका अब टेट ब्रिटेन ने ले ली है। प्रतिनिधित्व करने वाले कलाकार विलियम ब्लेक, जेम्स बैरी, हेनरी फुसेली, सर एडविन हेनरी लैंडसीर, सर डेविड विल्की, विलियम मुलरेडी, विलियम पॉवेल फ्रिथ, मिलिस और हिप्पोल्टे डेलारोचे हैं। हालाँकि, कांस्टेबल के कुछ कार्य संग्रहालय में शीपशांक्स द्वारा दिये गए थे, अधिकांश कामों को उनकी बेटी इसाबेल ने 1888 में दान किया था। उनमें बड़ी संख्या में ऑयल स्केच भी शामिल थे जिनमें से सबसे महत्वपूर्ण 1821 कि पूर्णाकार ऑयल स्केच  द हय वेन थी। संग्रह में अन्य कलाकारों के काम भी शामिल हैं जैसे कि: बर्नार्डिनो फुन्गई, मार्कस घियरेर्ट्स द यंगर, डोमेनिको डी पेस बेसाकफुमी, फियोरावेंटे फेरामोला, जान ब्रूघेल द एल्डर, एन्थोनी वैन डाइक, लुडोविको कार्रेसी, एंटोनियो वेरियो, जियोवनी बतिस्ता टाईपेलो, डोमिनिको टाईपोलो, कैनाल्टो, फ्रांसिस हेमन, पोम्पियो बाटोनी, बेंजामिन वेस्ट, पॉल सैंडबी, रिचर्ड विल्सन, विलियम एयटी, हेनरी फुसेली, सर थॉमस लॉरेंस, जेम्स बैरी, फ्रांसिस डेंबी, रिचर्ड पार्क्स बोनिंगटन और अल्फोंस लेग्रोस।","जेम्स बैरी, हेनरी फुसेली, ऑयल स्केच, बर्नार्डिनो फुन्गई, फियोरावेंटे फेरामोला, लुडोविको कार्रेसी, एंटोनियो वेरियो, डोमिनिको टाईपोलो, पोम्पियो बाटोनी, बेंजामिन वेस्ट, पॉल सैंडबी, फ्रांसिस हेमन, रिचर्ड विल्सन, फ्रांसिस डेंबी, मुख्य रूप",1
114,"जेम्स बैरी और हेनरी फुसेली के बीच एक विशाल आत्मकथा के अंत तक पहुंच गई थी। जब वे अपने ऑयल स्केच के बारे में बात करते थे, तो उनके चेहरे पर एक गहरा उत्साह दिखाई देता था। उनके हाथ में एक छोटा सा कागज काटा गया था, जिसपर उनकी आत्मकथा के एक छोटा सा टुकड़ा लिखा था। उनके आवेग ने उनके आत्मकथा के अंतिम शब्दों को जीवंत बनाया था। वे अपने जीवन के अंतिम दिनों में एक बार फिर अपने शिल्प के बारे में बात करते थे। उनके आवेग ने उनके आत्मकथा के अंतिम शब्दों को जीवंत बनाया था। उनके आवेग ने उनके आत्मकथा के अंतिम शब्दों को जीवंत बनाया था।

बर्नार्डिनो फुन्गई ने अपने शिल्प के बारे में एक अद्वितीय बयान दिया था। उनके शिल्प में एक विशाल आत्मकथा के अंत तक पहुंच गई थी। उनके आवेग ने उनके आत्मकथा के अंतिम शब्दों को जीवंत बनाया था। उनके आवेग ने उनके आत्मकथा के अंतिम शब्दों को जीवंत बनाया था।","जेम्स बैरी, हेनरी फुसेली, ऑयल स्केच, बर्नार्डिनो फुन्गई, फियोरावेंटे फेरामोला, लुडोविको कार्रेसी, एंटोनियो वेरियो, डोमिनिको टाईपोलो, पोम्पियो बाटोनी, बेंजामिन वेस्ट, पॉल सैंडबी, फ्रांसिस हेमन, रिचर्ड विल्सन, फ्रांसिस डेंबी, मुख्य रूप",0
115,"इसमें कॉमिक बुक के चरित्र लिटिल डॉट आगंतुकों को ""डॉट डाउनलोड” करने के लिए प्रेरित करता था। इस प्रोग्राम के कारण ABC लोगो स्क्रीन के चारों ओर उड़कर नीचे-दाएँ कोने में बैठ जाता। नेटवर्क ने अपनी 2001–02 की पहचान को डिज़ाइन करने और बनाने के लिए ट्रोइका डिज़ाइन समूह को काम पर रखा था, जिसने लोगो के काले-और-पीले रंग का उपयोग जारी रखा और विभिन्न प्रचार में डॉट्स और धारियों को चित्रित किया।","कारण ABC, ABC लोगो, जिसने लोगो, आसपास केंद्रित, अभियान शुरू, कॉमिक बुक, चरित्र लिटिल, लिटिल डॉट, डॉट आगंतुकों, ""डॉट डाउनलोड”, उड़कर नीचे-दाएँ, नीचे-दाएँ कोने, बैठ जाता।, जाता। नेटवर्क, उपयोग जारी",1
115,"एक दिन, जब जीवन की धारा अपने नए दिशा चलाती है, तो एक छोटा सा लोगो अपने जीवन के अंतर्गत एक अद्वितीय अभियान के बारे में चिंतित रहता है। यह लोगो, जिसने लोगो के रूप में जनम लिया था, अपने आसपास केंद्रित एक अभियान के लिए एक नई जीवन शैली की तलाश में था। उसने अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू की। उसके अभियान के लिए, उसने एक ऐसा लोगो बनाया जो अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू कर सके। यह लोगो, जिसने लोगो के रूप में जनम लिया था, अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू कर सके। उसने अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू की।

एक दिन, जब उसने अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू की, तो उसने अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू की। उसने अपने आसपास के लोगो के साथ एक नई जीवन शैली के लिए एक नई चुनौती शुरू की।","कारण ABC, ABC लोगो, जिसने लोगो, आसपास केंद्रित, अभियान शुरू, कॉमिक बुक, चरित्र लिटिल, लिटिल डॉट, डॉट आगंतुकों, ""डॉट डाउनलोड”, उड़कर नीचे-दाएँ, नीचे-दाएँ कोने, बैठ जाता।, जाता। नेटवर्क, उपयोग जारी",0
116,"इसमें एक पीले रंग की पृष्ठभूमि पर एक छोटे काले और सफेद रंग  ""ABC सर्कल"" लोगो था (इस दौरान प्रचार में हर रात के प्राइम टाइम के शेड्यूल सीक्वेंस के साथ समय-समय पर अपने कार्यक्रमों के सितारों की तस्वीरों का एक क्रम भी दिखाया गया)। उसके साथ एक नया चार-नोट थीम ट्यून पेश किया गया था, नेटवर्क के ""वी लव टीवी"" छवि अभियान को ध्यान मे रखकर। यह ऑडियो हस्ताक्षर NBC झंकार, CBS के विभिन्न तीन-नोट साउंडमार्क (2000 के बाद से इस्तेमाल किए गए वर्तमान संस्करण सहित) और फॉक्स फैनफेयर की तुलना में बेहतर था। चार-नोट थीम ट्यून को हर टेलीविज़न सीज़न के बाद अपडेट किया गया है (हालांकि 1998-99 सीज़न के बाद भी इसके कुछ वेरिएंट का इस्तेमाल प्रोग्राम के समापन क्रेडिट के बाद दिखाए गए प्रोडक्शन कंपनी वैनिटी कार्ड के दौरान बना हुआ है)। 2015  में सत्रह वर्षों के बाद, ABC ने  प्रचार और कार्यक्रमों के समापन क्रेडिट के बाद प्रोडक्शन कंपनी वैनिटी कार्ड के लिए चार-नोट के जिंगल्स का उपयोग बन्द कर दिया। अब इसका एक अलग एडवेंचर-टाइप म्यूजिक है (अंत में नेटवर्क के चार-नोट हस्ताक्षर के ड्रम के साथ)। पुराने चार-नोट थीम ट्यून को अभी भी ABC ऑन डिमांड शो की शुरुआत में उपयोग किया जाता है।","थीम ट्यून, चार-नोट थीम, समापन क्रेडिट, कंपनी वैनिटी, वैनिटी कार्ड, प्रोडक्शन कंपनी, Pittard Sullivan, ABC सर्कल"", हस्ताक्षर NBC, NBC झंकार, था। चार-नोट, चार-नोट हस्ताक्षर, में नेटवर्क, में उपयोग, ट्यून पेश",1
