id,text,label,keywords
142,"एक जटिल समीकरण  GCSB वाईपोहाई (वाईपोहाई घटना) ने न्यूज़ीलैंड में सविनय अवज्ञा और नागरिक अधिकारों की बहस को एक नए आयाम पर ले जा दिया।  इस घटना में,  सरकार द्वारा अवैध बहिष्कार और  ""डिनायल ऑफ़ सर्विस""  हमलों के मसौदा तैयार किए जाने के आरोप लगे, जिससे नागरिक अवज्ञाकर्ता अपनी बात रखने के लिए  ऑफ़ सर्विस  जाने को मजबूर हुए।  यह  सर्विस हमले अधिक कठिन बनाते हैं, और  नागरिकों को अपनी आवाज़ उठाने के लिए  कठिन बनाते हैं।  वाईपोहाई  घटना के दौरान कई लोगों ने  बलपूर्वक माना कि सरकार का रवैया  ग़लत था।  ब्राउनली  जैसे कई लोगों ने, अपने ईमानदार उद्देश्य  को आगे बढ़ाते हुए, इस  सिस्टम में डालकर नैतिक  प्रश्न उठाए।  क्या सरकार को  नागरिकों के  मूल अधिकारों को कुचलने का अधिकार है?  क्या  अवैध बहिष्कार और डिजिटल हमले  एक लोकतांत्रिक समाज में स्वीकार्य हैं? ये सवाल  GCSB वाईपोहाई  के बाद  और भी ज़्यादा प्रासंगिक हो गए हैं।  यह घटना  सविनय अवज्ञा के सिद्धांत पर गहरा प्रभाव डालती है।  क्या  सरकारी दमन  के  बावजूद  सविनय अवज्ञा  एक प्रभावी  प्रतिरोध का  साधन बन सकती है?  क्या  इस  प्रक्रिया में   नागरिकों को  अपने अधिकारों की रक्षा के लिए  अधिक कठिन  संघर्ष करना पड़ता है?  ये प्रश्न  आज भी  चर्चा  के  विषय बने हुए हैं और  GCSB वाईपोहाई  इस बहस के  लिए  एक महत्वपूर्ण  मामला  बनकर  रहा।  इस घटना ने  न्यूज़ीलैंड की लोकतांत्रिक प्रक्रियाओं पर  गंभीर सवाल खड़े किए हैं और  सिविल लाइबर्टीज़  की रक्षा के लिए  नई चुनौतियाँ  पेश की हैं।",0,"GCSB वाईपोहाई, सविनय अवज्ञा, अवैध बहिष्कार, मसौदा तैयार, डिनायल ऑफ़, नागरिक अवज्ञाकर्ता, ऑफ़ सर्विस, सर्विस हमले, अधिक कठिन, कठिन बनाते, बनाते हैं।, बलपूर्वक माना, है। ब्राउनली, ईमानदार उद्देश्य, डालकर नैतिक"
73,"सबसे पहले चालक दल ने अपने स्पेससूट में एक अजीब गंध अनुभव की, जिस कारण यान को बंद करने में देर हुई । फिर, संचार समस्याओं ने अंतरिक्ष यात्रियों को निराश किया और कृत्रिम गणना को रोकना पड़ा। इस रोक  के दौरान, केबिन में  विद्युत से आग उत्पन्न हुई और आग 100% ऑक्सीजन  वाले वातावरण के उच्च दबाव में  तेजी से फैल गई। आग से दबाव इतना  तेज हुआ कि केबिन फट गया और चालक दल को बचाने के प्रयासों को विफल करते हुए पैड एरिया में आग लग गई। कुंडी  खुलने से पहले अंतरिक्ष यात्रियों का  दम घुट रहा था।",1,"अंतरिक्ष यात्रियों, प्लग-आउट परीक्षण, संचार समस्याओं, सुबह शुरू, अजीब गंध, गंध अनुभव, कारण यान, कृत्रिम गणना, रोकना पड़ा।, इतना तेज, पैड एरिया, कुंडी खुलने, तुरंत समस्याओं, उच्च दबाव, फैल गई।"
186,"अधिकांश बाल श्रमिक कृषि में सक्रिय हैं।  2006 में, यूनिसेफ का अनुमान था कि मालिन्दी, मोबासा, किलिफी और डियानी के समुद्र तटीय क्षेत्रों में  30% तक लड़कियां वैश्यावृत्ति की शिकार थीं। केन्या में अधिकांश वेश्याएं 9-18 वर्ष की हैं। 2009 में लिंग और बाल संबंधी मामलों के मंत्रालय ने 400 बाल सुरक्षा अधिकारी नियुक्त किये। बाल श्रम के कारणों में गरीबी, शिक्षा तक पहुंच की कमी और कमजोर सरकारी संस्थाएं शामिल हैं। केन्या ने उद्योगों में श्रम निरीक्षण प्रथा संख्या 81 और कृषि में श्रम निरीक्षण के लिए प्रथा संख्या 129 में सुधार किया।",1,"प्रथा संख्या, श्रम निरीक्षण, बाल श्रम, में श्रम, कृषि में, केन्या में, सुधार किया।, निरीक्षण प्रथा, श्रमिक कृषि, बात है।, समुद्र तटीय, तटीय क्षेत्रों, लड़कियां वैश्यावृत्ति, शिकार थीं।, वेश्याएं 9-18"
159,"एक संक्षिप्त जीवन परिचय  क्विंसी एडम्स (Quincy Adams) छठे संयुक्त राज्य अमेरिका के राष्ट्रपति जॉन क्विंसी एडम्स के पुत्र और दूसरे राष्ट्रपति जॉन एडम्स के पोते थे।  हालांकि, क्विंसी एडम्स स्वयं राष्ट्रपति नहीं बने, परन्तु उन्होंने अमेरिकी राजनीति में महत्वपूर्ण भूमिका निभाई।  उनके पूर्वजों, जॉन एडम्स और जॉन हैंकॉक, अमेरिकी क्रांति के प्रमुख नेता थे, और  यही राजनीतिक विरासत क्विंसी एडम्स को विरासत में मिली।  यह विरासत उन्हें एक प्रभावशाली राजनीतिक नेता बनाती है।  अपने दादा और पिता की तरह, क्विंसी एडम्स भी एक कुशल राजनीतिज्ञ और नेता जॉन के रूप में जाने जाते थे।  उन्होंने अमेरिकी राजनीति में कई महत्वपूर्ण पदों पर कार्य किया,  जिनमे अमेरिकी सीनेट और प्रतिनिधि सभा  शामिल हैं।  उन्होंने अपनी राजनीतिक यात्रा में  थियोडोर रूजवेल्ट जैसे अन्य प्रभावशाली नेताओं के साथ भी काम किया होगा, हालांकि ये संबंध सीधे तौर पर  स्पष्ट नहीं हैं।  यह ध्यान रखना महत्वपूर्ण है कि  प्रधान मंत्री का पद अमेरिकी शासन व्यवस्था में नहीं होता,  इसलिए क्विंसी एडम्स ने यह पद कभी नहीं संभाला।  क्विंसी एडम्स के जीवन काल के दौरान संयुक्त राष्ट्र (यूएन) का अस्तित्व नहीं था;  यूएन महासचिव बान की मून जैसे पद उनके जीवनकाल से काफी बाद के हैं।  इसलिए, उनका  यूएन  से सीधा कोई संबंध नहीं था।  हालांकि,  उनके कार्यकाल ने भविष्य के  अंतर्राष्ट्रीय संगठनों के विकास में  एक महत्वपूर्ण भूमिका निभाई होगी।  क्विंसी एडम्स की विरासत उनकी राजनीतिक कुशलता और अपने देश के प्रति समर्पण के रूप में याद की जाती है।  उनका जीवन  अमेरिकी राजनीति में  एडम्स परिवार के प्रभाव का एक प्रमाण है।",0,"क्विंसी एडम्स, यूएन महासचिव, महासचिव बान, जॉन एडम्स, जॉन हैंकॉक, जॉन क्विंसी, राष्ट्रपति, एडम्स, राजनीतिक नेता, जॉन, नेता जॉन, थियोडोर रूजवेल्ट, प्रधान मंत्री, राजनीति, यूएन"
213," फ्रेड हॉलिडे की विवादास्पद अवधारणा और मुस्लिम बुद्धिजीवियों की प्रतिक्रिया  फ्रेड हॉलिडे की एक विवादास्पद अवधारणा, जिस पर जॉन एस्पोसिटो जैसे विद्वानों ने भी अपनी प्रतिक्रिया दी है, हाल ही में चर्चा का विषय बनी हुई है।  यह बल्कि इसलिए महत्वपूर्ण है क्योंकि यह राजनीतिक भूमिका और राजनीतिक विचारधारा के पारंपरिक समझ को चुनौती देती है।  हॉलिडे की यह अवधारणा,  अपनी जटिलता और विवादास्पद प्रकृति के कारण, कई मुस्लिम बुद्धिजीवियों के बीच व्यापक बहस का कारण बनी हुई है।  समर्थक मानते हैं कि हॉलिडे का दृष्टिकोण एक नए परिप्रेक्ष्य से राजनीतिक त्रुटियों और उनके समाधानों को देखने का अवसर प्रदान करता है।  हालांकि,  इस अवधारणा के कई आलोचक भी हैं।  जावेद अहमद और अहमद गामिदी जैसे प्रमुख मुस्लिम बुद्धिजीवी, इस अवधारणा के विभिन्न पहलुओं पर गंभीर आपत्तियाँ उठाते हैं।  इन बुद्धिजीवियों के अलावा, हेरी अबज़ा सहित कई अन्य बुद्धिजीवी शामिल हैं, जिन्होंने इस विषय पर अपने विचार प्रस्तुत किए हैं।  ये विचार  हॉलिडे के दावों की गहन जांच और  उनके संभावित राजनीतिक निहितार्थों पर  चर्चा करते हैं।  हॉलिडे की अवधारणा का विश्लेषण करने के लिए,  हमें विभिन्न राजनीतिक विचारधाराओं और उनके प्रभावों को समझना होगा।  यह बहस सिर्फ़  एक अकादमिक चर्चा ही नहीं है, बल्कि  यह समाज और राजनीति पर गहरे प्रभाव डाल सकती है।  इसलिए, इस विवादास्पद अवधारणा को समझना और उसके प्रति विभिन्न प्रतिक्रियाओं का अध्ययन करना  अत्यंत महत्वपूर्ण है।  यह चर्चा जारी है और  आने वाले समय में और भी अधिक मुस्लिम बुद्धिजीवी इस पर अपने विचार प्रस्तुत करेंगे। हैं।",0,"बल्कि इसलिए, फ्रेड हॉलिडे, जॉन एस्पोसिटो, राजनीतिक भूमिका, राजनीतिक त्रुटि, राजनीतिक विचारधारा, विवादास्पद अवधारणा, समर्थक मानते, जावेद अहमद, अहमद गामिदी, मुस्लिम बुद्धिजीवी, बुद्धिजीवी शामिल, शामिल हैं।, हैं। हेरी, हेरी अबज़ा"
115,"लंदन के संग्रहालयों का उदय  लंदन के संग्रहालयों का इतिहास, विशेष रूप से  ""अप्लाइड आर्ट"" के क्षेत्र में,  कई महान प्रदर्शनियों से जुड़ा हुआ है।  फरवरी माह में  मार्लबोरो हाउस, समरसेट हाउस और पार्क हाउस जैसे भव्य भवनों में आयोजित इन प्रदर्शनियों ने कला और डिजाइन के क्षेत्र में एक महत्वपूर्ण भूमिका निभाई। ये प्रदर्शनियाँ  अपने समय में काफी प्रमुख थीं और  संग्रह महान थे। इन प्रदर्शनियों के माध्यम से  ""प्रदर्शन संग्रह"" की अवधारणा  विकसित हुई और कला के विभिन्न पहलुओं को जनता के सामने प्रस्तुत करने का एक नया तरीका अपनाया गया।  इन प्रदर्शनियों में, ""महान प्रदर्शनी""  का आयोजन एक  विशेष रूप से यादगार अनुभव था।  इन भव्य हाउस में प्रदर्शित कलाकृतियाँ  अपनी विशिष्ट शैली और कारीगरी के लिए जानी जाती थीं।  इन प्रदर्शनियों ने  लंदन के कला परिदृश्य को गहराई से प्रभावित किया और  आधुनिक कला संग्रहालयों के विकास की नींव रखी।  समय के साथ, इन प्रदर्शनी स्थलों  का  विकास होता रहा।  धीरे-धीरे, कई प्रमुख प्रदर्शनियों का आयोजन  दक्षिण केंसिंग्टन में  बदलकर किया जाने लगा।  दक्षिण केंसिंग्टन  आज  अपने कई विश्व प्रसिद्ध संग्रहालयों के लिए जाना जाता है, जो  इन शुरुआती ""महान प्रदर्शनियों"" की विरासत को आगे बढ़ाते हैं।  ये  प्रदर्शनियाँ  समय संग्रहलय के रूप में  अपनी  महत्वपूर्ण भूमिका निभाती रहीं और  कला इतिहास में अपना अमूल्य योगदान देती हैं।",0,"महान प्रदर्शनी, हाउस में, संग्रह महान, थे। फरवरी, मार्लबोरो हाउस, समरसेट हाउस, पार्क हाउस, जाना जाता, समय संग्राहलय, अप्लाइड आर्ट, काफी प्रमुख, प्रमुख प्रदर्शन, प्रदर्शन संग्रह, बदलकर दक्षिण, दक्षिण केंसिंग्टन"
0,"11 प्रो बाउल डिफ़ेंसिव टैकल के साथ कावन शॉर्ट ने सैक में टीम का नेतृत्व किया, जबकि तीन फ़म्बल किए और दो की रिकवरी  की। साथी लाइनमैन मारिओ एडिसन ने 6½ सैक जोड़े। पैंथर्स लाइन के अनुभवी डिफ़ेंसिव छोर में 5-बार के प्रो बॉलर जेरेड एलेन भी शामिल थे, जो 136 के साथ NFL के सक्रिय करियर सैक लीडर थे, साथ ही डिफ़ेंसिव छोर में कोनी एलियल थे, जिनके पास केवल शुरुआत के 9 में 5 सैक थे। उनके पीछे, पैंथर्स के तीन शुरुआती लाइनबैकर्स में से 2 को भी प्रो बाउल में खेलने के लिए चुना गया था: थॉमस डेविस और ल्यूक क्युचली। डेविस ने 5½ सैक, चार फ़ोर्स्ड फ़म्बल, और चार इंटरसेप्शन पुरे किए, जबकि कुएक्ली ने टैकल में टीम का नेतृत्व किया (118) दो फ़ोर्स्ड फ़म्बल, और अपने स्वयं के चार पास को इंटरसेप्ट किए। कैरोलिना की सेकेंडरी में प्रो बाउल सुरक्षा में कर्ट कोलमैन थे, जिन्होंने करियर के सबसे अच्छे सात इंटर्सेप्शन के साथ टीम का नेतृत्व किया, जबकि 88 टैकल भी पुरे किए और प्रो बाउल कॉर्नरबैक जोश नॉर्मन जो सीज़न के दौरान एक शटडाउन कार्नर के रूप में भी विकसित हुए ने चार इंटर्सेप्शन किए, जिनमें से दो टचडाउन के लिए लौटाए गए थे।",1,"प्रो बाउल, पुरे किए, डिफ़ेंसिव छोर, फ़ोर्स्ड फ़म्बल, में टीम, छोर में, NFL में, बाउल डिफ़ेंसिव, फ़म्बल किए, बाउल चयन, बाउल सुरक्षा, बाउल कॉर्नरबैक, इंटर्सेप्शन किए, चार प्रो, प्रो बॉलर"
94,"1950 के दशक में जब अंतरराज्यीय राजमार्ग प्रणाली बनाई गई थी, तो यह निर्णय लिया गया था कि वर्तमान के स्टेट रूट 99 को अपग्रेड करने की बजाए मध्य घाटी के पश्चिम में वर्तमान के अंतरराज्यीय 5 का निर्माण किया जाएगा, और इस प्रकार क्षेत्र के कई जनसंख्या केंद्रों को बाईपास किया जाएगा। SR 99 के पास के शहरों में तेजी से बढ़ती आबादी और यातायात के साथ-साथ संघीय वित्त पोषण की वांछनीयता के कारण, इसे अंतरराज्यीय मानकों में अपग्रेड करने और अंततः इसे अंतरराज्यीय प्रणाली सर्वाधिक संभावना है कि अंतरराज्यीय 9 में शामिल करने के लिए बहुत चर्चा की गई है। वर्तमान में साइनेज, लेन की चौड़ाई, मध्य पृथक्करण, ऊर्ध्वाधर निकासी और अन्य आवश्यकताओं के प्रमुख सुधार पर चल रहे हैं।",1,"अंतरराज्यीय राजमार्ग, स्टेट रूट, ऊर्ध्वाधर निकासी, मध्य पृथक्करण, राजमार्ग प्रणाली, है। वर्तमान, सीधे अंतरराज्यीय, अंतरराज्यीय मानकों, अंतरराज्यीय प्रणाली, बड़ा अमेरिकी, अमेरिकी शहर, निर्णय लिया, प्रकार क्षेत्र, जनसंख्या केंद्रों, बढ़ती आबादी"
33,"एक नया गाना और उसका प्रभाव  मार्टिन लूथर द्वारा रचे गए भजन, जिन्हें ""Ein feste Burg ist unser Gott"" (एक दृढ़ किला हमारा परमेश्वर है) जैसे नामों से जाना जाता है,  सुधार आन्दोलन के दौरान एक महत्वपूर्ण भूमिका निभाते थे।  इन भजनों के माध्यम से, लूथर ने रोमन कैथोलिक चर्च की शिक्षाओं के विरुद्ध अपने विचारों का प्रचार किया।  इन भजनों के ""Ein venues"" यानी  प्रचार के स्थान, चर्च और सार्वजनिक क्षेत्र दोनों ही थे।  ""venues Lied"" अर्थात गीतों के प्रदर्शन के स्थानों की विविधता इस बात को दर्शाती है कि लूथर के विचार कितने व्यापक रूप से फैल रहे थे।  ""Lied sir"" (गीतों के महत्त्व) को समझना इस आन्दोलन को समझने के लिए आवश्यक है।  जिसने लूथर के नए गाने को गाया, उन्होंने केवल एक गीत नहीं गाया, बल्कि एक क्रांति का स्वर गूँजाया। ये भजन, ""नया गाना"", साधारण लोगों तक पहुँचने का एक प्रभावी माध्यम थे।  लूथर के भजनों के ""चढ़ाए जाने"" का अर्थ उनके प्रसार और लोकप्रियता से है।  यह  ""जाने वाला"" परिवर्तन लगातार उतपन्न हुए।  ऐसे में ""घटनाओं विशेष"" के रूप में  सुधार आन्दोलन के दौरान व्यापक सामाजिक-धार्मिक परिवर्तन हुए।  लगातार उतपन्न हुए विवाद और तनाव में, ""व्यवहार जोहन्न इश्च"" (जॉन कैल्विन के व्यवहार) और ""हेनरिच वोए"" (हेनरी VIII) जैसे प्रमुख व्यक्तियों की भूमिका अत्यंत महत्त्वपूर्ण थी।  रोमन कैथोलिक चर्च के विरुद्ध यह आन्दोलन,  जिसके मूल में लूथर के भजन थे, एक नए धार्मिक युग का सूत्रपात था।  इन भजनों ने  लोगों को एक साथ लाया, उन्हें सशक्त किया और सुधार आन्दोलन को गति प्रदान की।  उतपन्न हुए  विभिन्न मतभेदों के बावजूद, भजनों की शक्ति अपरिवर्तित रही।",0,"भजन Ein, Ein venues, venues Lied, Lied sir, जिसने लूथर, नया गाना, चढ़ाए जाने, जाने वाला, घटनाओं विशेष, लगातार उतपन्न, उतपन्न हुए।, व्यवहार जोहन्न, जोहन्न इश्च, हेनरिच वोए, रोमन कैथोलिक"
125,"हालांकि टेमुजिन का भावी विरोधी, तोघरुल खान, केराइट रक्षक के साथ विवाह किये थे,  कथित तौर पर  उसकी पत्नी के रूप में  था। तेमुजिन के जीवन के आरंभिक वर्षों में तोघरुल खान ने  उसे बचाया। उसने न केवल टेमुजिन की जान बचाई अपितु उसे पितृत्व हवा देते हुए उसके जीवन को संवारने में अहम भूमिका निभाई।  इस रिश्ते ने  टेमुजिन के जीवन में एक महत्वपूर्ण मोड़ लाया।    हालांकि,  इस विवाह का स्वरूप अनोखा और जटिल था।  यह एक अनुलोम विवाह था, जहाँ  एक शक्तिशाली  रक्षक, तोघरुल खान, ने अपने आश्रय में लिए हुए टेमुजिन का  पालन-पोषण किया।  यह एक राजनैतिक गठबंधन भी था,  जिसने  केराइट  और  टेमुजिन के  बीच  एक  मजबूत  बंधन  स्थापित  किया।  इस विवाह से टेमुजिन को  ओन्गगीरात जनजाति के साथ  संबंध  मिला, जो उस समय  एक  प्रभावशाली  जनजाति थी।  यह संबंध  उसके  भविष्य के राजनीतिक उभार में  महत्वपूर्ण साबित हुआ।  तोघरुल खान के संरक्षण ने टेमुजिन को  शक्ति  संग्रह  करने  और  अपने  आगामी  लक्ष्यों  को  प्राप्त  करने  में  मदद  की।  इस प्रकार, यह विवाह  केवल  एक  व्यक्तिगत  घटना  नहीं  थी,  बल्कि  एक  महत्वपूर्ण  ऐतिहासिक  घटना  थी  जिसने  मंगोल  इतिहास  को  गहराई  से  प्रभावित  किया।  इस अनुलोम विवाह के माध्यम से,  टेमुजिन ने  अपनी  राजनीतिक  स्थिति  को  मजबूत  किया और  अपने  भविष्य  के  लक्ष्यों  के  लिए  महत्वपूर्ण  संसाधन  प्राप्त  किए।",0,"हालांकि टेमुजिन, भावी विरोधी, विवाह किये।, कथित तौर, रूप में, था। तेमुजिन, रक्षक केराइट, तोघरुल खान, बचाया। उसने, उसने पितृत्व, हवा देते, जन्म दिया।, एकमात्र साम्राज्ञी, अनुलोम विवाह, ओन्गगीरात जनजाति"
58,स्वीडन कंपनी एनर्जीप्रोजेक्ट  AB ने भाप की शक्ति का दोहन करने के लिए आधुनिक सामग्रियों का उपयोग करने में प्रगति की है। एनर्जीप्रोजेक्ट के भाप इंजन की दक्षता उच्च दबाव वाले इंजनों पर लगभग 27-30% तक पहुंच जाती है। यह अतितापित भाप वाला सिंगल-स्टेप 5 सिलिंडर इंजन (कोई कंपाउंड नहीं) है और इसमें लगभग 4 किलोग्राम (8.8 lb) भाप प्रति kWh की खपत होती है। [not in citation given],1,"यद्यपि प्रत्यागामी, विभिन्न कंपनियां, वाला सिंगल-स्टेप, citation given, लगभग 27-30, व्यापक व्यावसायिक, कंपनियां आंतरिक, आंतरिक दहन, पता लगा, हैं। स्वीडन, स्वीडन कंपनी, आधुनिक सामग्रियों, दक्षता उच्च, उच्च दबाव, पहुंच जाती"
23,"ट्यूरिंग मशीन: एक कम्प्यूटेशनल मॉडल  ट्यूरिंग मशीन, अंग्रेज़ी गणितज्ञ एलन ट्यूरिंग द्वारा प्रस्तावित एक सैद्धांतिक कम्प्यूटेशनल मॉडल है। यह एक अमूर्त मशीन है जो एक टेप पर लिखे गए प्रतीकों पर निर्धारणात्मक ट्यूरिंग मशीन के रूप में संचालित होती है।  यह मशीन, एक निर्धारित नियमों के सेट का पालन करते हुए, टेप पर लिखे गए इनपुट को पढ़ती है, उसे संसाधित करती है और आउटपुट उत्पन्न करती है।  इसका क्या अर्थ है?  सटीक परिभाषा यह है कि यह एक ऐसी काल्पनिक मशीन है जो किसी भी कम्प्यूटेबल समस्या को हल कर सकती है।  निर्धारणात्मक ट्यूरिंग मशीन का तात्पर्य है कि किसी भी स्थिति में, मशीन का अगला कदम पूर्वनिर्धारित होता है।  वाली निर्धारणात्मक प्रकृति इस मशीन की कार्यप्रणाली को  समझने और विश्लेषण करने में आसानी प्रदान करती है।  मशीन मौजूद  इनपुट के आधार पर, एक निश्चित  स्टेट ट्रांज़िशन  (अवस्था परिवर्तन) का पालन करती है।  यह  उपयोग करके  विभिन्न प्रकार की समस्याओं को हल करती है।  किसी समस्या को हल करने में आवश्यक समय, इनपुट के आकार और मशीन के एल्गोरिथ्म पर निर्भर करता है।  कुछ समस्याएं बहुत कम समय में सुलझा सकती है, जबकि कुछ अन्य समस्याओं को सुलझाने में  काफ़ी समय लग सकता है।  यह  जाता है।  किसी भी कम्प्यूटेबल समस्या का उत्तर देने के लिए, ट्यूरिंग मशीन को  में सुलझाया जा सकता है, लेकिन  आवश्यक समय  महत्वपूर्ण कारक होता है।  संक्षेप में, ट्यूरिंग मशीन कम्प्यूटेशन के सिद्धांत की आधारशिला है, जो यह दर्शाती है कि क्या कुछ कम्प्यूटेशनल रूप से संभव है।",0,"ट्यूरिंग मशीन, निर्धारणात्मक ट्यूरिंग, आवश्यक समय, जाता है।, मशीन मौजूद, में सुलझाया, उत्तर देने, में संचालित, वाली निर्धारणात्मक, उपयोग करके, क्या अर्थ, सटीक परिभाषा, कम्प्यूटेशनल मॉडल, स्टेट ट्रांज़िशन, सुलझा सकती"
185," जुलाई में ओबामा और रुटो की ऐतिहासिक मुलाक़ात  जुलाई के महीने में, पूर्व अमेरिकी राष्ट्रपति बराक ओबामा ने एक महत्वपूर्ण अफ्रीकी यात्रा की।  इस यात्रा के दौरान, उन्होंने केन्या के राष्ट्रपति विलियम रुटो से मुलाक़ात की।  यह मुलाक़ात कई कारणों से महत्वपूर्ण थी, विशेष रूप से अंतर्राष्ट्रीय क्रिमिनल कोर्ट (ICC) से जुड़े मुद्दों को देखते हुए।  रुटो दोनों नेताओं के बीच हुए संवाद का केंद्रबिन्दु रहे,  क्योंकि उनके ऊपर  मध्य अफ्रीकी गणराज्य में हुए हिंसा के आरोपों को लेकर ICC ने पहले फैसला किया था।  ओबामा की अफ्रीकी यात्रा गर्मियों में हुई, जब वो राष्ट्रपति बने थे तब से  अफ्रीका के प्रति उनका रुख  हमेशा से ही सकारात्मक रहा है। इस यात्रा का मुख्य उद्देश्य  अफ्रीका के साथ अमेरिका के मज़बूत संबंधों को और मज़बूत करना था।  रुटो के साथ हुई मुलाक़ात,  संबंधित अंतर्राष्ट्रीय मुद्दों पर विचार-विमर्श करने का एक महत्वपूर्ण अवसर थी।  इसमें  ICC के फैसलों और अफ्रीका में न्यायिक प्रक्रियाओं पर चर्चा शामिल रही होगी।  यह मुलाक़ात  केवल  दोनों देशों के द्विपक्षीय संबंधों के लिए ही नहीं, बल्कि पूरे अफ्रीकी महाद्वीप के लिए भी महत्वपूर्ण है।  इससे अंतर्राष्ट्रीय कानून और न्यायिक प्रक्रियाओं पर वैश्विक स्तर पर व्यापक विचार-विमर्श को बढ़ावा मिल सकता है। ओबामा की यात्रा  और रुटो के साथ  उनकी मुलाक़ात  अफ्रीका में शांति और विकास के लिए  एक महत्वपूर्ण कदम साबित हो सकती है।  इस मुलाक़ात ने भविष्य में  अमेरिका और अफ्रीका के बीच  सहयोग को और मज़बूत करने का मार्ग प्रशस्त किया है।",0,"की। जुलाई, बराक ओबामा, विलियम रुटो, रुटो दोनों, संबंधित अंतर्राष्ट्रीय, अंतर्राष्ट्रीय क्रिमिनल, क्रिमिनल कोर्ट, मध्य अफ्रीकी, फैसला किया।, अफ्रीकी यात्रा, यात्रा की।, दौरान देश, गर्मियों में, राष्ट्रपति बने।, में ओबामा"
69,"1973 के तेल संकट के एक दशक बाद, होंडा, टोयोटा और निसान ने, 1981 के स्वैच्छिक निर्यात प्रतिबंधों से प्रभावित होकर, अमेरिका में असेंबली संयत्र खोले और अपने बड़े पैमाने पर बाजार ब्रांडों से खुद को अलग करने के लिए अपने लक्जरी डिवीजनों (क्रमशः एक्यूरा, लेक्सस और इनफिनिटी)  की स्थापना की।",1,"एएम-एफएम रेडियो, टोयोटा क्रेसिडा, जिसने यात्रियों, एयर कंडीशनिंग, बिना दीं।, प्रभावित होकर, (क्रमशः एक्यूरा, स्थापना की।, पावर स्टीयरिंग, निसान (जिन्हें, अमेरिका में, टोयोटा कोरोना, जापानी कॉम्पैक्ट, छोटे आकार, खेद व्यक्त"
191,"इस ग्राफ ने 1995 की आईपीसीसी की दूसरी मूल्यांकन रिपोर्ट में चित्र 3.20 में वैसे ही ग्राफ को विस्तृत किया और वह प्रथम मूल्यांकन रिपोर्ट में एक आरेख से भिन्न था जिसमें तापमान इकाई की कमी थी, लेकिन पिछले 1000 वर्षों से वृहद वैश्विक तापमान परिवर्तन और बीसवीं के मध्य की अपेक्षा मध्य युगीन गर्म काल के दौरान उच्चतर तापमान को चित्रित करता दिखाई दिया। एमबीएच99 के परिणाम जोन्स एट अल 1998, पोलाक, हुआंग एवं शेन 1998, क्रोएली एवं लौरी 2000, और ब्रिफ़्फ़ा 2000 द्वारा विभिन्न आंकड़ों और विधियों का प्रयोग करके उद्धृत पुनर्निर्माणों द्वारा समर्थित थे। आरेख आंकड़ों का वास्तविक प्लाट नहीं था, और इंग्लैंड के मध्य युगीन अंगूरों के बागों के अभिलेखीय प्रमाण के आधार पर तापमान वृद्धि के साथ मध्य इंगलैंड में तापमानों के रेखाचित्र पर आधारित था।",1,"मूल्यांकन रिपोर्ट, ‘सहस्रशताब्दी उत्तरी, उत्तरी गोलार्ध, तीसरी मूल्यांकन, तापमान निर्माण, रिपोर्ट में, अंकित ग्राफ, ग्राफ ‘सहस्रशताब्दी, गोलार्ध तापमान, तापमान, रिपोर्ट, ग्राफ, मध्य युगीन, में, मूल्यांकन"
